date,order_channel,total_orders,total_customers,total_qty_kg,gross_sales,discount_amount,delivery_fee,tax_amount,net_sales,created_at,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
2024-09-08,Website,142,92,530.64,28402.95,1779.38,1425.87,1331.18,25197.7,2025-12-02 10:48:49,,,,
2024-09-08,Mobile App,199,153,783.75,28468.58,1993.91,821.89,1323.73,25652.780000000002,2025-12-02 10:48:49,,,,
2024-09-08,WhatsApp,190,138,671.06,24890.08,2198.01,1320.75,1134.6,21371.32,2025-12-02 10:48:49,,,,
2024-09-09,Website,233,155,339.91,13338.68,458.8,1295.89,643.99,11583.99,2025-12-02 10:48:49,,,,
2024-09-09,Mobile App,259,217,326.2,13082.92,1098.2,1415.84,599.24,10568.880000000001,2025-12-02 10:48:49,,,,
2024-09-09,WhatsApp,201,176,419.89,19400.8,890.46,1049.58,925.52,17460.76,2025-12-02 10:48:49,,,,
2024-09-10,Website,93,73,795.3,35960.53,2614.57,634.5,1667.3,32711.46,2025-12-02 10:48:49,,,,
2024-09-10,Mobile App,210,159,461.12,25530.23,1260.66,1065.25,1213.48,23204.32,2025-12-02 10:48:49,,,,
2024-09-10,WhatsApp,189,116,380.97,17520.57,1210.42,1056.72,815.51,15253.43,2025-12-02 10:48:49,,,,
2024-09-11,Website,200,141,461.47,26629.27,1235.04,481.34,1269.71,24912.89,2025-12-02 10:48:49,,,,
2024-09-11,Mobile App,78,64,155.26,7522.72,578.24,1157.72,347.22,5786.76,2025-12-02 10:48:49,,,,
2024-09-11,WhatsApp,97,70,760.67,26526.48,1682.11,1203.83,1242.22,23640.54,2025-12-02 10:48:49,,,,
2024-09-12,Website,121,84,570.38,25785.48,615.57,1483.91,1258.5,23686.0,2025-12-02 10:48:49,,,,
2024-09-12,Mobile App,210,147,515.39,29006.84,999.2,920.23,1400.38,27087.41,2025-12-02 10:48:49,,,,
2024-09-12,WhatsApp,199,167,663.07,21298.03,477.55,867.18,1041.02,19953.3,2025-12-02 10:48:49,,,,
2024-09-13,Website,255,182,219.34,10717.45,836.69,621.81,494.04,9258.95,2025-12-02 10:48:49,,,,
2024-09-13,Mobile App,289,197,334.82,15368.48,832.42,680.47,726.8,13855.59,2025-12-02 10:48:49,,,,
2024-09-13,WhatsApp,68,45,629.97,19737.69,581.63,1226.07,957.8,17929.989999999998,2025-12-02 10:48:49,,,,
2024-09-14,Website,293,227,192.42,6002.66,491.39,1269.58,275.56,4241.6900000000005,2025-12-02 10:48:49,,,,
2024-09-14,Mobile App,194,143,223.63,6843.88,593.28,814.22,312.53,5436.38,2025-12-02 10:48:49,,,,
2024-09-14,WhatsApp,116,84,553.07,30295.25,1453.21,1392.79,1442.1,27449.25,2025-12-02 10:48:49,,,,
2024-09-15,Website,188,141,479.64,17073.01,1305.84,1067.21,788.36,14699.96,2025-12-02 10:48:49,,,,
2024-09-15,Mobile App,227,182,527.65,29402.7,2367.85,1397.68,1351.74,25637.170000000002,2025-12-02 10:48:49,,,,
2024-09-15,WhatsApp,77,53,226.91,9609.96,244.9,1416.96,468.25,7948.0999999999985,2025-12-02 10:48:49,,,,
2024-09-16,Website,91,73,677.26,27599.46,1816.81,1466.69,1289.13,24315.96,2025-12-02 10:48:49,,,,
2024-09-16,Mobile App,285,176,126.34,6942.24,570.14,1381.74,318.61,4990.36,2025-12-02 10:48:49,,,,
2024-09-16,WhatsApp,50,39,405.26,15669.37,1554.25,1416.38,705.76,12698.740000000002,2025-12-02 10:48:49,,,,
2024-09-17,Website,208,126,181.41,5468.58,224.63,1301.61,262.2,3942.34,2025-12-02 10:48:49,,,,
2024-09-17,Mobile App,234,181,442.27,26313.37,1518.86,1288.65,1239.73,23505.86,2025-12-02 10:48:49,,,,
2024-09-17,WhatsApp,224,155,194.29,7335.86,188.53,950.03,357.37,6197.299999999999,2025-12-02 10:48:49,,,,
2024-09-18,Website,82,53,477.64,28414.83,2797.51,560.25,1280.87,25057.07,2025-12-02 10:48:49,,,,
2024-09-18,Mobile App,156,94,133.13,4392.63,114.47,727.47,213.91,3550.69,2025-12-02 10:48:49,,,,
2024-09-18,WhatsApp,90,78,722.81,30516.13,1660.91,1415.87,1442.76,27439.350000000002,2025-12-02 10:48:49,,,,
2024-09-19,Website,172,156,408.73,13222.86,320.58,381.77,645.11,12520.51,2025-12-02 10:48:49,,,,
2024-09-19,Mobile App,244,200,518.18,30682.34,2341.47,1027.65,1417.04,27313.22,2025-12-02 10:48:49,,,,
2024-09-19,WhatsApp,147,105,467.82,22120.12,1281.37,756.88,1041.94,20081.87,2025-12-02 10:48:49,,,,
2024-09-20,Website,286,236,526.23,22411.17,621.8,909.85,1089.47,20879.519999999997,2025-12-02 10:48:49,,,,
2024-09-20,Mobile App,62,51,685.86,26720.43,1329.61,425.26,1269.54,24965.56,2025-12-02 10:48:49,,,,
2024-09-20,WhatsApp,76,67,790.7,31476.07,2847.59,1121.44,1431.42,27507.04,2025-12-02 10:48:49,,,,
2024-09-21,Website,259,217,264.48,13520.99,1187.72,1477.14,616.66,10856.13,2025-12-02 10:48:49,,,,
2024-09-21,Mobile App,161,145,184.09,10826.36,723.36,628.25,505.15,9474.75,2025-12-02 10:48:49,,,,
2024-09-21,WhatsApp,180,154,129.67,5123.27,366.49,1222.91,237.84,3533.8700000000003,2025-12-02 10:48:49,,,,
2024-09-22,Website,268,179,599.26,34385.49,1421.56,462.52,1648.2,32501.409999999996,2025-12-02 10:48:49,,,,
2024-09-22,Mobile App,176,120,354.43,10871.07,451.57,1079.22,520.98,9340.279999999999,2025-12-02 10:48:49,,,,
2024-09-22,WhatsApp,299,207,628.28,26344.7,741.73,638.72,1280.15,24964.25,2025-12-02 10:48:49,,,,
2024-09-23,Website,258,183,483.51,19442.72,1703.69,570.69,886.95,17168.34,2025-12-02 10:48:49,,,,
2024-09-23,Mobile App,272,205,719.31,21669.48,866.3,1265.17,1040.16,19538.01,2025-12-02 10:48:49,,,,
2024-09-23,WhatsApp,231,198,771.7,30653.02,1209.25,1065.42,1472.19,28378.35,2025-12-02 10:48:49,,,,
2024-09-24,Website,154,122,795.27,40796.59,1621.21,937.97,1958.77,38237.409999999996,2025-12-02 10:48:49,,,,
2024-09-24,Mobile App,93,67,256.14,10956.46,691.87,1207.4,513.23,9057.189999999999,2025-12-02 10:48:49,,,,
2024-09-24,WhatsApp,274,251,134.53,5192.27,422.2,433.45,238.5,4336.620000000001,2025-12-02 10:48:49,,,,
2024-09-25,Website,282,209,606.41,27165.5,1042.88,674.11,1306.13,25448.51,2025-12-02 10:48:49,,,,
2024-09-25,Mobile App,123,93,754.45,28182.84,1113.73,532.85,1353.46,26536.260000000002,2025-12-02 10:48:49,,,,
2024-09-25,WhatsApp,248,208,667.83,34460.85,2721.45,490.48,1586.97,31248.92,2025-12-02 10:48:49,,,,
2024-09-26,Website,160,110,224.08,10344.14,662.33,1057.4,484.09,8624.41,2025-12-02 10:48:49,,,,
2024-09-26,Mobile App,299,237,766.84,35355.71,1485.15,1196.47,1693.53,32674.09,2025-12-02 10:48:49,,,,
2024-09-26,WhatsApp,102,73,760.98,26403.07,2330.41,976.09,1203.63,23096.57,2025-12-02 10:48:49,,,,
2024-09-27,Website,163,151,648.46,23618.34,1142.04,1365.31,1123.82,21110.99,2025-12-02 10:48:49,,,,
2024-09-27,Mobile App,116,103,123.83,6793.0,506.31,401.59,314.33,5885.1,2025-12-02 10:48:49,,,,
2024-09-27,WhatsApp,238,179,795.37,43986.3,1723.58,853.75,2113.14,41408.97,2025-12-02 10:48:49,,,,
2024-09-28,Website,194,176,122.59,5242.93,455.06,1241.85,239.39,3546.0200000000004,2025-12-02 10:48:49,,,,
2024-09-28,Mobile App,299,261,613.63,36597.08,1302.74,674.7,1764.72,34619.64,2025-12-02 10:48:49,,,,
2024-09-28,WhatsApp,284,261,432.15,23039.56,1505.18,539.69,1076.72,20994.690000000002,2025-12-02 10:48:49,,,,
2024-09-29,Website,164,140,378.24,17459.65,1597.36,1084.53,793.11,14777.760000000002,2025-12-02 10:48:49,,,,
2024-09-29,Mobile App,92,63,641.47,30991.35,1205.87,1427.9,1489.27,28357.579999999998,2025-12-02 10:48:49,,,,
2024-09-29,WhatsApp,224,197,198.27,9043.86,773.29,878.33,413.53,7392.240000000001,2025-12-02 10:48:49,,,,
2024-09-30,Website,233,141,120.66,7109.88,528.84,423.91,329.05,6157.13,2025-12-02 10:48:49,,,,
2024-09-30,Mobile App,126,118,288.58,9896.8,784.1,824.29,455.63,8288.41,2025-12-02 10:48:49,,,,
2024-09-30,WhatsApp,129,97,764.83,40890.15,4015.76,1421.38,1843.72,35453.01,2025-12-02 10:48:49,,,,
2024-10-01,Website,75,67,570.85,21845.87,975.74,643.85,1043.51,20226.28,2025-12-02 10:48:49,,,,
2024-10-01,Mobile App,195,143,175.69,10330.09,249.82,1036.71,504.01,9043.56,2025-12-02 10:48:49,,,,
2024-10-01,WhatsApp,298,213,407.47,19321.34,494.19,421.65,941.36,18405.5,2025-12-02 10:48:49,,,,
2024-10-02,Website,87,72,239.81,7474.24,299.5,956.49,358.74,6218.25,2025-12-02 10:48:49,,,,
2024-10-02,Mobile App,262,216,412.61,16329.12,754.11,1246.0,778.75,14329.01,2025-12-02 10:48:49,,,,
2024-10-02,WhatsApp,131,93,771.18,35389.73,2550.55,1294.75,1641.96,31544.430000000004,2025-12-02 10:48:49,,,,
2024-10-03,Website,83,67,389.88,12873.31,1280.67,1038.51,579.63,10554.13,2025-12-02 10:48:49,,,,
2024-10-03,Mobile App,169,142,275.53,12354.07,705.93,921.48,582.41,10726.66,2025-12-02 10:48:49,,,,
2024-10-03,WhatsApp,91,71,627.92,24465.12,1819.68,591.12,1132.27,22054.32,2025-12-02 10:48:49,,,,
2024-10-04,Website,135,114,287.37,15092.46,407.6,1236.43,734.24,13448.429999999998,2025-12-02 10:48:49,,,,
2024-10-04,Mobile App,289,262,741.15,35022.91,1687.74,652.24,1666.76,32682.930000000004,2025-12-02 10:48:49,,,,
2024-10-04,WhatsApp,245,152,644.08,25697.19,1662.72,1180.33,1201.72,22854.14,2025-12-02 10:48:49,,,,
2024-10-05,Website,136,92,614.39,19041.03,1295.71,571.28,887.27,17174.039999999997,2025-12-02 10:48:49,,,,
2024-10-05,Mobile App,85,52,740.62,36145.63,2075.54,547.25,1703.5,33522.84,2025-12-02 10:48:49,,,,
2024-10-05,WhatsApp,69,50,641.31,35742.57,2260.99,861.25,1674.08,32620.33,2025-12-02 10:48:49,,,,
2024-10-06,Website,189,132,294.87,15665.67,541.07,1368.17,756.23,13756.43,2025-12-02 10:48:49,,,,
2024-10-06,Mobile App,175,141,162.07,5870.14,206.1,1240.89,283.2,4423.150000000001,2025-12-02 10:48:49,,,,
2024-10-06,WhatsApp,291,185,769.39,40963.97,1036.93,1487.9,1996.35,38439.14,2025-12-02 10:48:49,,,,
2024-10-07,Website,66,43,409.49,12786.19,919.22,1339.49,593.35,10527.48,2025-12-02 10:48:49,,,,
2024-10-07,Mobile App,173,111,448.94,16005.74,714.98,478.6,764.54,14812.16,2025-12-02 10:48:49,,,,
2024-10-07,WhatsApp,162,142,401.96,23764.34,585.81,455.75,1158.93,22722.78,2025-12-02 10:48:49,,,,
2024-10-08,Website,124,87,295.77,15564.75,1238.19,854.97,716.33,13471.59,2025-12-02 10:48:49,,,,
2024-10-08,Mobile App,199,156,617.0,31718.6,2398.25,914.79,1466.02,28405.559999999998,2025-12-02 10:48:49,,,,
2024-10-08,WhatsApp,278,260,791.93,26538.54,1139.53,1118.22,1269.95,24280.79,2025-12-02 10:48:49,,,,
2024-10-09,Website,175,155,400.31,15738.31,662.82,1235.05,753.77,13840.439999999999,2025-12-02 10:48:49,,,,
2024-10-09,Mobile App,238,154,542.17,28694.35,1806.56,957.62,1344.39,25930.17,2025-12-02 10:48:49,,,,
2024-10-09,WhatsApp,110,73,699.15,26634.65,1970.69,1305.91,1233.2,23358.050000000003,2025-12-02 10:48:49,,,,
2024-10-10,Website,161,125,125.72,3809.07,348.68,1487.49,173.02,1972.9,2025-12-02 10:48:49,,,,
2024-10-10,Mobile App,265,214,347.98,13816.73,586.97,503.84,661.49,12725.92,2025-12-02 10:48:49,,,,
2024-10-10,WhatsApp,256,161,291.35,12418.36,1219.9,397.45,559.92,10801.01,2025-12-02 10:48:49,,,,
2024-10-11,Website,58,53,224.65,7012.54,358.7,591.64,332.69,6062.2,2025-12-02 10:48:49,,,,
2024-10-11,Mobile App,210,164,357.31,19150.88,797.46,1016.08,917.67,17337.34,2025-12-02 10:48:49,,,,
2024-10-11,WhatsApp,82,66,382.73,16644.95,801.52,1014.96,792.17,14828.470000000001,2025-12-02 10:48:49,,,,
2024-10-12,Website,160,124,458.52,15421.26,751.06,1180.94,733.51,13489.26,2025-12-02 10:48:49,,,,
2024-10-12,Mobile App,50,39,239.27,11636.35,888.25,964.02,537.41,9784.08,2025-12-02 10:48:49,,,,
2024-10-12,WhatsApp,204,146,304.05,16002.53,869.31,752.23,756.66,14380.990000000002,2025-12-02 10:48:49,,,,
2024-10-13,Website,200,122,580.87,21536.39,472.79,673.52,1053.18,20390.079999999998,2025-12-02 10:48:49,,,,
2024-10-13,Mobile App,60,47,696.89,38473.92,2248.8,705.45,1811.26,35519.67,2025-12-02 10:48:49,,,,
2024-10-13,WhatsApp,257,239,188.21,9922.44,314.21,757.95,480.41,8850.28,2025-12-02 10:48:49,,,,
2024-10-14,Website,112,105,370.18,13597.92,674.22,874.2,646.19,12049.5,2025-12-02 10:48:49,,,,
2024-10-14,Mobile App,252,198,329.94,9900.89,598.77,632.47,465.11,8669.65,2025-12-02 10:48:49,,,,
2024-10-14,WhatsApp,106,74,129.49,4650.77,288.68,844.23,218.1,3517.8600000000006,2025-12-02 10:48:49,,,,
2024-10-15,Website,102,67,762.39,23460.12,2153.01,1333.91,1065.36,19973.199999999997,2025-12-02 10:48:49,,,,
2024-10-15,Mobile App,112,67,752.58,37275.42,3044.36,1275.46,1711.55,32955.6,2025-12-02 10:48:49,,,,
2024-10-15,WhatsApp,239,167,681.41,35524.03,2988.84,899.84,1626.76,31635.35,2025-12-02 10:48:49,,,,
2024-10-16,Website,218,157,620.83,35358.16,2565.62,1413.54,1639.63,31379.000000000004,2025-12-02 10:48:49,,,,
2024-10-16,Mobile App,204,165,137.79,7284.75,236.5,1353.44,352.41,5694.8099999999995,2025-12-02 10:48:49,,,,
2024-10-16,WhatsApp,191,175,347.23,16158.3,688.55,306.2,773.49,15163.55,2025-12-02 10:48:49,,,,
2024-10-17,Website,224,195,761.87,38401.01,839.59,736.24,1878.07,36825.18,2025-12-02 10:48:49,,,,
2024-10-17,Mobile App,66,49,764.6,35731.37,2328.74,761.74,1670.13,32640.890000000003,2025-12-02 10:48:49,,,,
2024-10-17,WhatsApp,214,195,234.37,12746.09,997.88,579.13,587.41,11169.08,2025-12-02 10:48:49,,,,
2024-10-18,Website,166,108,256.21,10276.12,431.85,920.7,492.21,8923.57,2025-12-02 10:48:49,,,,
2024-10-18,Mobile App,283,249,378.1,16290.13,448.98,557.71,792.06,15283.439999999999,2025-12-02 10:48:49,,,,
2024-10-18,WhatsApp,289,191,359.87,16459.18,704.53,385.48,787.73,15369.17,2025-12-02 10:48:49,,,,
2024-10-19,Website,141,110,695.08,21401.42,1093.38,1103.27,1015.4,19204.769999999997,2025-12-02 10:48:49,,,,
2024-10-19,Mobile App,98,79,771.68,25047.91,1713.48,1383.29,1166.72,21951.14,2025-12-02 10:48:49,,,,
2024-10-19,WhatsApp,274,258,250.57,7928.82,542.68,1116.88,369.31,6269.26,2025-12-02 10:48:49,,,,
2024-10-20,Website,296,230,442.23,22291.21,1342.0,1402.14,1047.46,19547.07,2025-12-02 10:48:49,,,,
2024-10-20,Mobile App,196,118,121.91,6404.81,587.88,674.7,290.85,5142.2300000000005,2025-12-02 10:48:49,,,,
2024-10-20,WhatsApp,202,159,438.62,25325.4,1062.43,718.04,1213.15,23544.93,2025-12-02 10:48:49,,,,
2024-10-21,Website,200,168,643.18,22007.56,913.72,319.14,1054.69,20774.7,2025-12-02 10:48:49,,,,
2024-10-21,Mobile App,214,184,116.84,4151.73,390.72,884.72,188.05,2876.2899999999995,2025-12-02 10:48:49,,,,
2024-10-21,WhatsApp,98,63,421.49,22543.81,1268.23,1259.16,1063.78,20016.420000000002,2025-12-02 10:48:49,,,,
2024-10-22,Website,144,116,355.74,10801.75,338.5,973.97,523.16,9489.28,2025-12-02 10:48:49,,,,
2024-10-22,Mobile App,70,59,549.38,24127.11,2249.71,335.19,1093.87,21542.21,2025-12-02 10:48:49,,,,
2024-10-22,WhatsApp,138,117,289.73,12230.79,297.54,613.58,596.66,11319.67,2025-12-02 10:48:49,,,,
2024-10-23,Website,154,123,748.8,22889.7,1906.6,658.28,1049.16,20324.82,2025-12-02 10:48:49,,,,
2024-10-23,Mobile App,286,258,195.12,10803.04,304.88,1327.23,524.91,9170.93,2025-12-02 10:48:49,,,,
2024-10-23,WhatsApp,166,101,636.5,30301.12,773.78,619.01,1476.37,28908.329999999998,2025-12-02 10:48:49,,,,
2024-10-24,Website,51,45,606.88,32312.82,2297.22,876.0,1500.78,29139.6,2025-12-02 10:48:49,,,,
2024-10-24,Mobile App,185,164,442.36,16172.74,1245.3,688.97,746.37,14238.47,2025-12-02 10:48:49,,,,
2024-10-24,WhatsApp,174,135,434.92,16840.03,898.95,819.78,797.05,15121.3,2025-12-02 10:48:49,,,,
2024-10-25,Website,290,177,623.62,36250.6,3107.86,340.59,1657.14,32802.15,2025-12-02 10:48:49,,,,
2024-10-25,Mobile App,72,47,322.64,10458.66,758.43,918.81,485.01,8781.42,2025-12-02 10:48:49,,,,
2024-10-25,WhatsApp,244,193,175.61,5289.41,357.43,506.26,246.6,4425.719999999999,2025-12-02 10:48:49,,,,
2024-10-26,Website,65,48,715.34,33618.06,1399.6,1115.5,1610.92,31102.96,2025-12-02 10:48:49,,,,
2024-10-26,Mobile App,212,164,394.82,22017.45,734.37,319.22,1064.15,20963.86,2025-12-02 10:48:49,,,,
2024-10-26,WhatsApp,55,48,593.05,28568.4,1398.18,1299.67,1358.51,25870.550000000003,2025-12-02 10:48:49,,,,
2024-10-27,Website,164,152,673.49,24073.11,1521.18,1000.05,1127.6,21551.88,2025-12-02 10:48:49,,,,
2024-10-27,Mobile App,78,70,714.1,28837.57,2879.58,315.31,1297.9,25642.68,2025-12-02 10:48:49,,,,
2024-10-27,WhatsApp,135,91,278.77,10492.67,772.56,1493.0,486.01,8227.11,2025-12-02 10:48:49,,,,
2024-10-28,Website,183,122,526.1,26275.32,1763.09,1245.51,1225.61,23266.72,2025-12-02 10:48:49,,,,
2024-10-28,Mobile App,205,160,320.69,12207.69,645.13,381.82,578.13,11180.74,2025-12-02 10:48:49,,,,
2024-10-28,WhatsApp,258,203,593.41,29001.27,2245.19,382.52,1337.8,26373.56,2025-12-02 10:48:49,,,,
2024-10-29,Website,61,52,216.1,10828.11,750.33,378.87,503.89,9698.91,2025-12-02 10:48:49,,,,
2024-10-29,Mobile App,282,199,232.41,11095.95,597.49,872.92,524.92,9625.54,2025-12-02 10:48:49,,,,
2024-10-29,WhatsApp,69,61,436.86,16888.82,571.36,502.89,815.87,15814.57,2025-12-02 10:48:49,,,,
2024-10-30,Website,202,124,608.86,29634.33,2862.76,1408.84,1338.58,25362.730000000003,2025-12-02 10:48:49,,,,
2024-10-30,Mobile App,50,34,747.6,29922.37,1550.41,450.05,1418.6,27921.91,2025-12-02 10:48:49,,,,
2024-10-30,WhatsApp,146,109,483.02,27782.26,623.0,1421.45,1357.96,25737.809999999998,2025-12-02 10:48:49,,,,
2024-10-31,Website,76,59,502.73,23589.37,1754.12,720.6,1091.76,21114.649999999998,2025-12-02 10:48:49,,,,
2024-10-31,Mobile App,122,81,635.88,31814.19,2750.65,781.84,1453.18,28281.699999999997,2025-12-02 10:48:49,,,,
2024-10-31,WhatsApp,244,221,394.5,16949.1,1291.52,1373.89,782.88,14283.689999999999,2025-12-02 10:48:49,,,,
2024-11-01,Website,204,148,493.62,24863.03,1837.64,1297.39,1151.27,21728.0,2025-12-02 10:48:49,,,,
2024-11-01,Mobile App,59,37,493.45,22577.73,1604.51,372.44,1048.66,20600.78,2025-12-02 10:48:49,,,,
2024-11-01,WhatsApp,99,63,202.57,8658.57,314.66,1383.14,417.2,6960.7699999999995,2025-12-02 10:48:49,,,,
2024-11-02,Website,103,71,573.6,28187.67,1202.28,1446.13,1349.27,25539.26,2025-12-02 10:48:49,,,,
2024-11-02,Mobile App,97,90,692.72,22489.29,458.85,1224.04,1101.52,20806.4,2025-12-02 10:48:49,,,,
2024-11-02,WhatsApp,173,118,417.45,14531.89,1177.18,1394.7,667.74,11960.009999999998,2025-12-02 10:48:49,,,,
2024-11-03,Website,141,112,658.36,30886.25,1560.67,857.88,1466.28,28467.7,2025-12-02 10:48:49,,,,
2024-11-03,Mobile App,162,145,187.66,6695.37,144.97,731.31,327.52,5819.09,2025-12-02 10:48:49,,,,
2024-11-03,WhatsApp,121,100,330.81,10828.93,474.65,1365.98,517.71,8988.3,2025-12-02 10:48:49,,,,
2024-11-04,Website,79,71,531.88,25030.29,547.0,1317.5,1224.16,23165.79,2025-12-02 10:48:49,,,,
2024-11-04,Mobile App,227,173,274.84,15356.25,710.14,695.9,732.31,13950.21,2025-12-02 10:48:49,,,,
2024-11-04,WhatsApp,135,123,517.5,24090.86,576.03,948.2,1175.74,22566.63,2025-12-02 10:48:49,,,,
2024-11-05,Website,148,139,570.0,29999.33,1295.25,1178.77,1435.2,27525.31,2025-12-02 10:48:49,,,,
2024-11-05,Mobile App,223,187,396.77,18487.77,1196.25,385.3,864.58,16906.22,2025-12-02 10:48:49,,,,
2024-11-05,WhatsApp,248,220,373.77,17702.62,1581.05,1007.94,806.08,15113.63,2025-12-02 10:48:49,,,,
2024-11-06,Website,53,45,503.13,15868.14,1068.62,424.54,739.98,14374.98,2025-12-02 10:48:49,,,,
2024-11-06,Mobile App,237,145,350.85,18896.12,1158.22,666.69,886.89,17071.21,2025-12-02 10:48:49,,,,
2024-11-06,WhatsApp,181,128,379.86,14529.41,1232.67,1215.83,664.84,12080.91,2025-12-02 10:48:49,,,,
2024-11-07,Website,89,78,426.96,17183.23,1395.92,1492.02,789.37,14295.289999999999,2025-12-02 10:48:49,,,,
2024-11-07,Mobile App,175,162,557.64,23577.63,498.03,1071.12,1153.98,22008.48,2025-12-02 10:48:49,,,,
2024-11-07,WhatsApp,93,76,377.7,19737.81,1060.04,1325.78,933.89,17351.99,2025-12-02 10:48:49,,,,
2024-11-08,Website,221,146,127.33,4075.98,146.38,1218.27,196.48,2711.33,2025-12-02 10:48:49,,,,
2024-11-08,Mobile App,55,38,743.06,22426.37,1759.13,967.87,1033.36,19699.37,2025-12-02 10:48:49,,,,
2024-11-08,WhatsApp,51,31,544.67,31991.48,2435.68,1020.63,1477.79,28535.17,2025-12-02 10:48:49,,,,
2024-11-09,Website,75,65,709.73,21793.27,1960.21,1426.38,991.65,18406.68,2025-12-02 10:48:49,,,,
2024-11-09,Mobile App,69,48,331.11,19403.61,1585.69,650.21,890.9,17167.71,2025-12-02 10:48:49,,,,
2024-11-09,WhatsApp,242,179,284.29,16368.51,437.14,1262.82,796.57,14668.55,2025-12-02 10:48:49,,,,
2024-11-10,Website,124,79,483.21,27745.89,1261.37,391.88,1324.23,26092.64,2025-12-02 10:48:49,,,,
2024-11-10,Mobile App,290,205,784.87,43858.62,3820.25,606.45,2001.92,39431.920000000006,2025-12-02 10:48:49,,,,
2024-11-10,WhatsApp,50,37,598.27,19689.8,1892.79,1413.2,889.85,16383.81,2025-12-02 10:48:49,,,,
2024-11-11,Website,106,67,628.03,31513.89,1612.79,1378.67,1495.06,28522.43,2025-12-02 10:48:49,,,,
2024-11-11,Mobile App,126,107,519.88,30874.6,1227.47,853.82,1482.36,28793.309999999998,2025-12-02 10:48:49,,,,
2024-11-11,WhatsApp,291,199,248.72,10130.03,947.68,637.19,459.12,8545.16,2025-12-02 10:48:49,,,,
2024-11-12,Website,197,138,736.55,22517.06,2027.39,1339.39,1024.48,19150.280000000002,2025-12-02 10:48:49,,,,
2024-11-12,Mobile App,121,82,343.66,18883.39,822.07,347.8,903.07,17713.52,2025-12-02 10:48:49,,,,
2024-11-12,WhatsApp,195,139,106.3,6126.09,595.08,993.82,276.55,4537.1900000000005,2025-12-02 10:48:49,,,,
2024-11-13,Website,257,215,170.65,7858.94,178.53,1138.6,384.02,6541.8099999999995,2025-12-02 10:48:49,,,,
2024-11-13,Mobile App,263,161,279.07,11139.6,282.61,527.46,542.85,10329.53,2025-12-02 10:48:49,,,,
2024-11-13,WhatsApp,209,171,103.62,5416.16,163.33,980.2,262.64,4272.63,2025-12-02 10:48:49,,,,
2024-11-14,Website,256,154,220.97,7773.12,693.32,1372.68,353.99,5707.12,2025-12-02 10:48:49,,,,
2024-11-14,Mobile App,262,179,337.31,15786.51,975.55,650.96,740.55,14160.0,2025-12-02 10:48:49,,,,
2024-11-14,WhatsApp,111,66,169.08,8377.19,213.25,443.45,408.2,7720.490000000001,2025-12-02 10:48:49,,,,
2024-11-15,Website,156,134,767.25,42575.93,3103.79,683.04,1973.61,38789.1,2025-12-02 10:48:49,,,,
2024-11-15,Mobile App,51,34,302.49,15991.24,1217.07,373.5,738.71,14400.67,2025-12-02 10:48:49,,,,
2024-11-15,WhatsApp,208,190,773.04,29524.09,835.89,335.38,1434.41,28352.82,2025-12-02 10:48:49,,,,
2024-11-16,Website,256,200,275.01,11400.46,464.81,1248.16,546.78,9687.49,2025-12-02 10:48:49,,,,
2024-11-16,Mobile App,283,240,713.43,42065.97,1615.82,920.24,2022.51,39529.91,2025-12-02 10:48:49,,,,
2024-11-16,WhatsApp,247,153,799.02,25734.37,2165.88,1012.36,1178.42,22556.129999999997,2025-12-02 10:48:49,,,,
2024-11-17,Website,164,120,496.31,23929.78,1094.79,1251.16,1141.75,21583.829999999998,2025-12-02 10:48:49,,,,
2024-11-17,Mobile App,275,237,516.01,29786.08,1794.66,1171.15,1399.57,26820.27,2025-12-02 10:48:49,,,,
2024-11-17,WhatsApp,221,169,131.35,6750.2,189.99,1335.12,328.01,5225.09,2025-12-02 10:48:49,,,,
2024-11-18,Website,70,60,507.24,15508.84,1379.7,336.67,706.46,13792.47,2025-12-02 10:48:49,,,,
2024-11-18,Mobile App,265,204,310.19,10479.59,559.98,1056.88,495.98,8862.73,2025-12-02 10:48:49,,,,
2024-11-18,WhatsApp,238,180,117.59,3596.66,317.5,379.96,163.96,2899.2,2025-12-02 10:48:49,,,,
2024-11-19,Website,292,207,689.65,32249.6,2403.95,1251.26,1492.28,28594.39,2025-12-02 10:48:49,,,,
2024-11-19,Mobile App,70,50,463.08,20984.42,1801.5,1386.8,959.15,17796.12,2025-12-02 10:48:49,,,,
2024-11-19,WhatsApp,209,131,248.01,11502.36,753.52,1417.98,537.44,9330.86,2025-12-02 10:48:49,,,,
2024-11-20,Website,55,36,652.36,34605.58,1755.19,1059.93,1642.52,31790.460000000003,2025-12-02 10:48:49,,,,
