date,customer_type,total_orders,total_qty_kg,gross_sales,discount_amount,tax_amount,net_sales,created_at,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
2024-08-25,Retail Chain,18,584.34,9612.55,906.27,435.31,8706.279999999999,2025-12-02 10:46:16,,,,
2024-08-25,Caterer,13,252.89,5779.13,232.51,277.33,5546.62,2025-12-02 10:46:16,,,,
2024-08-26,HORECA,15,314.1,5982.66,500.98,274.08,5481.68,2025-12-02 10:46:16,,,,
2024-08-26,Wholesaler,25,448.71,11036.05,881.69,507.72,10154.359999999999,2025-12-02 10:46:16,,,,
2024-08-26,Retail Chain,18,759.76,17986.1,939.56,852.33,17046.539999999997,2025-12-02 10:46:16,,,,
2024-08-26,Caterer,7,779.13,12735.73,1220.62,575.76,11515.11,2025-12-02 10:46:16,,,,
2024-08-27,HORECA,6,347.67,5819.29,266.02,277.66,5553.27,2025-12-02 10:46:16,,,,
2024-08-27,Wholesaler,7,414.57,8516.87,683.57,391.67,7833.300000000001,2025-12-02 10:46:16,,,,
2024-08-27,Retail Chain,7,889.15,16927.48,1205.38,786.11,15722.099999999999,2025-12-02 10:46:16,,,,
2024-08-27,Caterer,14,352.83,8711.59,653.0,402.93,8058.59,2025-12-02 10:46:16,,,,
2024-08-28,HORECA,20,1001.98,23177.79,1203.59,1098.71,21974.2,2025-12-02 10:46:16,,,,
2024-08-28,Wholesaler,8,681.71,15800.23,998.18,740.1,14802.05,2025-12-02 10:46:16,,,,
2024-08-28,Retail Chain,16,795.85,18909.75,1298.06,880.58,17611.69,2025-12-02 10:46:16,,,,
2024-08-28,Caterer,20,922.63,19703.78,614.79,954.45,19088.989999999998,2025-12-02 10:46:16,,,,
2024-08-29,HORECA,17,361.5,8604.59,178.66,421.3,8425.93,2025-12-02 10:46:16,,,,
2024-08-29,Wholesaler,23,1022.54,16806.05,974.09,791.6,15831.96,2025-12-02 10:46:16,,,,
2024-08-29,Retail Chain,30,500.81,12484.4,663.67,591.04,11820.73,2025-12-02 10:46:16,,,,
2024-08-29,Caterer,9,629.93,10865.13,557.05,515.4,10308.08,2025-12-02 10:46:16,,,,
2024-08-30,HORECA,23,1147.2,25480.28,2302.97,1158.87,23177.309999999998,2025-12-02 10:46:16,,,,
2024-08-30,Wholesaler,10,775.38,12498.18,395.22,605.15,12102.960000000001,2025-12-02 10:46:16,,,,
2024-08-30,Retail Chain,27,1183.68,21249.12,1723.59,976.28,19525.53,2025-12-02 10:46:16,,,,
2024-08-30,Caterer,27,958.76,14532.5,1264.52,663.4,13267.98,2025-12-02 10:46:16,,,,
2024-08-31,HORECA,8,298.57,4968.56,132.05,241.83,4836.51,2025-12-02 10:46:16,,,,
2024-08-31,Wholesaler,30,1065.82,26489.64,1125.3,1268.22,25364.34,2025-12-02 10:46:16,,,,
2024-08-31,Retail Chain,14,456.61,11394.18,252.97,557.06,11141.210000000001,2025-12-02 10:46:16,,,,
2024-08-31,Caterer,15,879.85,14097.25,148.17,697.45,13949.08,2025-12-02 10:46:16,,,,
2024-09-01,HORECA,17,379.98,9348.1,934.36,420.69,8413.74,2025-12-02 10:46:16,,,,
2024-09-01,Wholesaler,23,706.51,13379.68,1045.49,616.71,12334.19,2025-12-02 10:46:16,,,,
2024-09-01,Retail Chain,29,265.61,4718.35,148.95,228.47,4569.400000000001,2025-12-02 10:46:16,,,,
2024-09-01,Caterer,8,287.44,6719.12,434.7,314.22,6284.42,2025-12-02 10:46:16,,,,
2024-09-02,HORECA,12,339.39,8379.64,679.53,385.01,7700.11,2025-12-02 10:46:16,,,,
2024-09-02,Wholesaler,13,917.53,22244.19,1372.2,1043.6,20871.989999999998,2025-12-02 10:46:16,,,,
2024-09-02,Retail Chain,28,399.69,6833.98,381.93,322.6,6452.049999999999,2025-12-02 10:46:16,,,,
2024-09-02,Caterer,27,444.12,8378.78,402.89,398.79,7975.89,2025-12-02 10:46:16,,,,
2024-09-03,HORECA,28,593.45,9639.06,334.79,465.21,9304.269999999999,2025-12-02 10:46:16,,,,
2024-09-03,Wholesaler,28,424.14,8671.85,382.13,414.49,8289.720000000001,2025-12-02 10:46:16,,,,
2024-09-03,Retail Chain,10,1149.52,19798.27,906.74,944.58,18891.53,2025-12-02 10:46:16,,,,
2024-09-03,Caterer,9,766.52,13270.21,813.57,622.83,12456.64,2025-12-02 10:46:16,,,,
2024-09-04,HORECA,28,1174.0,22879.39,2152.22,1036.36,20727.17,2025-12-02 10:46:16,,,,
2024-09-04,Wholesaler,26,505.18,10061.15,169.32,494.59,9891.83,2025-12-02 10:46:16,,,,
2024-09-04,Retail Chain,29,1169.08,19899.66,783.84,955.79,19115.82,2025-12-02 10:46:16,,,,
2024-09-04,Caterer,16,1198.37,20397.4,472.78,996.23,19924.620000000003,2025-12-02 10:46:16,,,,
2024-09-05,HORECA,14,1054.88,16549.17,1012.26,776.85,15536.909999999998,2025-12-02 10:46:16,,,,
2024-09-05,Wholesaler,9,738.58,16572.02,540.12,801.6,16031.9,2025-12-02 10:46:16,,,,
2024-09-05,Retail Chain,21,737.37,16221.63,317.13,795.23,15904.5,2025-12-02 10:46:16,,,,
2024-09-05,Caterer,7,344.94,6513.57,126.79,319.34,6386.78,2025-12-02 10:46:16,,,,
2024-09-06,HORECA,22,388.02,6093.49,203.53,294.5,5889.96,2025-12-02 10:46:16,,,,
2024-09-06,Wholesaler,22,725.48,14971.52,1352.29,680.96,13619.23,2025-12-02 10:46:16,,,,
2024-09-06,Retail Chain,27,662.77,11409.4,140.53,563.44,11268.869999999999,2025-12-02 10:46:16,,,,
2024-09-06,Caterer,12,627.42,13506.62,1212.18,614.72,12294.44,2025-12-02 10:46:16,,,,
2024-09-07,HORECA,6,359.9,6569.62,436.89,306.64,6132.73,2025-12-02 10:46:16,,,,
2024-09-07,Wholesaler,8,992.57,18460.53,1723.04,836.87,16737.489999999998,2025-12-02 10:46:16,,,,
2024-09-07,Retail Chain,7,761.7,14112.49,533.51,678.95,13578.98,2025-12-02 10:46:16,,,,
2024-09-07,Caterer,8,307.62,6945.75,630.36,315.77,6315.39,2025-12-02 10:46:16,,,,
2024-09-08,HORECA,30,398.11,8503.24,135.44,418.39,8367.8,2025-12-02 10:46:16,,,,
2024-09-08,Wholesaler,10,479.03,9453.28,929.48,426.19,8523.800000000001,2025-12-02 10:46:16,,,,
2024-09-08,Retail Chain,30,360.04,8382.44,315.71,403.34,8066.7300000000005,2025-12-02 10:46:16,,,,
2024-09-08,Caterer,11,855.54,19766.06,822.16,947.2,18943.9,2025-12-02 10:46:16,,,,
2024-09-09,HORECA,13,854.7,17928.34,925.08,850.16,17003.26,2025-12-02 10:46:16,,,,
2024-09-09,Wholesaler,12,864.58,19636.4,831.25,940.26,18805.15,2025-12-02 10:46:16,,,,
2024-09-09,Retail Chain,25,481.93,8551.27,145.72,420.28,8405.550000000001,2025-12-02 10:46:16,,,,
2024-09-09,Caterer,30,1175.46,26073.19,1295.21,1238.9,24777.98,2025-12-02 10:46:16,,,,
2024-09-10,HORECA,20,859.24,20074.2,1636.4,921.89,18437.8,2025-12-02 10:46:16,,,,
2024-09-10,Wholesaler,28,656.61,12526.33,933.64,579.63,11592.69,2025-12-02 10:46:16,,,,
2024-09-10,Retail Chain,27,975.32,22115.86,1944.0,1008.59,20171.86,2025-12-02 10:46:16,,,,
2024-09-10,Caterer,6,616.48,14137.66,1122.67,650.75,13014.99,2025-12-02 10:46:16,,,,
2024-09-11,HORECA,22,631.84,11806.25,1002.85,540.17,10803.4,2025-12-02 10:46:16,,,,
2024-09-11,Wholesaler,8,684.96,10282.4,903.53,468.94,9378.869999999999,2025-12-02 10:46:16,,,,
2024-09-11,Retail Chain,17,1184.5,24702.5,1442.92,1162.98,23259.58,2025-12-02 10:46:16,,,,
2024-09-11,Caterer,14,369.17,7163.01,250.71,345.62,6912.3,2025-12-02 10:46:16,,,,
2024-09-12,HORECA,18,1118.15,17380.78,1081.12,814.98,16299.66,2025-12-02 10:46:16,,,,
2024-09-12,Wholesaler,19,680.85,16019.65,496.93,776.14,15522.72,2025-12-02 10:46:16,,,,
2024-09-12,Retail Chain,25,924.98,19044.67,369.1,933.78,18675.57,2025-12-02 10:46:16,,,,
2024-09-12,Caterer,30,240.24,3715.7,133.86,179.09,3581.8399999999997,2025-12-02 10:46:16,,,,
2024-09-13,HORECA,6,235.61,4723.59,343.06,219.03,4380.53,2025-12-02 10:46:16,,,,
2024-09-13,Wholesaler,30,764.32,12995.15,1280.78,585.72,11714.369999999999,2025-12-02 10:46:16,,,,
2024-09-13,Retail Chain,24,634.44,14232.0,568.08,683.2,13663.92,2025-12-02 10:46:16,,,,
2024-09-13,Caterer,7,371.99,7057.76,606.74,322.55,6451.02,2025-12-02 10:46:16,,,,
2024-09-14,HORECA,28,747.01,14072.97,902.18,658.54,13170.789999999999,2025-12-02 10:46:16,,,,
2024-09-14,Wholesaler,13,1156.98,23274.35,2027.04,1062.37,21247.309999999998,2025-12-02 10:46:16,,,,
2024-09-14,Retail Chain,26,810.5,13480.57,983.47,624.86,12497.1,2025-12-02 10:46:16,,,,
2024-09-14,Caterer,18,506.7,8534.51,556.98,398.88,7977.530000000001,2025-12-02 10:46:16,,,,
2024-09-15,HORECA,22,1108.47,23393.08,2281.46,1055.58,21111.620000000003,2025-12-02 10:46:16,,,,
2024-09-15,Wholesaler,20,597.1,13977.89,818.23,657.98,13159.66,2025-12-02 10:46:16,,,,
2024-09-15,Retail Chain,16,887.65,18298.76,1720.09,828.93,16578.67,2025-12-02 10:46:16,,,,
2024-09-15,Caterer,27,1165.63,23075.93,2159.65,1045.81,20916.28,2025-12-02 10:46:16,,,,
2024-09-16,HORECA,13,511.06,11604.73,268.51,566.81,11336.22,2025-12-02 10:46:16,,,,
2024-09-16,Wholesaler,24,721.96,17282.55,594.46,834.4,16688.09,2025-12-02 10:46:16,,,,
2024-09-16,Retail Chain,14,1110.92,20964.09,1944.24,950.99,19019.85,2025-12-02 10:46:16,,,,
2024-09-16,Caterer,25,585.24,11014.03,195.49,540.93,10818.54,2025-12-02 10:46:16,,,,
2024-09-17,HORECA,21,595.25,9330.82,117.41,460.67,9213.41,2025-12-02 10:46:16,,,,
2024-09-17,Wholesaler,17,225.59,4851.08,146.56,235.23,4704.5199999999995,2025-12-02 10:46:16,,,,
2024-09-17,Retail Chain,28,207.03,4881.67,205.75,233.8,4675.92,2025-12-02 10:46:16,,,,
2024-09-17,Caterer,23,940.44,17619.28,1634.13,799.26,15985.149999999998,2025-12-02 10:46:16,,,,
2024-09-18,HORECA,10,826.44,14908.26,1259.2,682.45,13649.06,2025-12-02 10:46:16,,,,
2024-09-18,Wholesaler,17,274.23,5295.94,76.58,260.97,5219.36,2025-12-02 10:46:16,,,,
2024-09-18,Retail Chain,21,670.19,15693.02,716.26,748.84,14976.76,2025-12-02 10:46:16,,,,
2024-09-18,Caterer,18,599.24,11518.3,724.84,539.67,10793.46,2025-12-02 10:46:16,,,,
2024-09-19,HORECA,16,693.97,16034.31,1427.4,730.35,14606.91,2025-12-02 10:46:16,,,,
2024-09-19,Wholesaler,16,204.92,4694.52,218.84,223.78,4475.68,2025-12-02 10:46:16,,,,
2024-09-19,Retail Chain,7,712.39,12191.88,856.33,566.78,11335.55,2025-12-02 10:46:16,,,,
2024-09-19,Caterer,19,842.52,16940.11,1439.42,775.03,15500.69,2025-12-02 10:46:16,,,,
2024-09-20,HORECA,9,685.6,13029.92,1102.94,596.35,11926.98,2025-12-02 10:46:16,,,,
2024-09-20,Wholesaler,15,1174.66,22356.15,1796.94,1027.96,20559.210000000003,2025-12-02 10:46:16,,,,
2024-09-20,Retail Chain,23,786.2,16908.8,390.4,825.92,16518.399999999998,2025-12-02 10:46:16,,,,
2024-09-20,Caterer,19,1049.64,21196.08,1689.84,975.31,19506.24,2025-12-02 10:46:16,,,,
2024-09-21,HORECA,20,687.88,12526.94,1057.55,573.47,11469.390000000001,2025-12-02 10:46:16,,,,
2024-09-21,Wholesaler,26,896.58,15949.27,839.01,755.51,15110.26,2025-12-02 10:46:16,,,,
2024-09-21,Retail Chain,29,223.75,5117.1,483.75,231.67,4633.35,2025-12-02 10:46:16,,,,
2024-09-21,Caterer,22,349.78,6966.22,98.94,343.36,6867.280000000001,2025-12-02 10:46:16,,,,
2024-09-22,HORECA,21,1147.09,24365.1,2313.27,1102.59,22051.829999999998,2025-12-02 10:46:16,,,,
2024-09-22,Wholesaler,25,1036.96,20769.85,1726.69,952.16,19043.16,2025-12-02 10:46:16,,,,
2024-09-22,Retail Chain,5,852.3,19091.68,1489.07,880.13,17602.61,2025-12-02 10:46:16,,,,
2024-09-22,Caterer,23,336.62,6204.96,534.79,283.51,5670.17,2025-12-02 10:46:16,,,,
2024-09-23,HORECA,6,1144.81,21207.96,1272.8,996.76,19935.16,2025-12-02 10:46:16,,,,
2024-09-23,Wholesaler,13,1114.65,27738.7,2136.21,1280.12,25602.49,2025-12-02 10:46:16,,,,
2024-09-23,Retail Chain,15,725.39,14128.94,1054.78,653.71,13074.16,2025-12-02 10:46:16,,,,
2024-09-23,Caterer,24,528.8,8224.54,182.05,402.12,8042.490000000001,2025-12-02 10:46:16,,,,
2024-09-24,HORECA,30,272.93,5219.51,141.51,253.9,5078.0,2025-12-02 10:46:16,,,,
2024-09-24,Wholesaler,25,809.75,13770.65,774.72,649.8,12995.93,2025-12-02 10:46:16,,,,
2024-09-24,Retail Chain,28,284.31,5735.73,470.74,263.25,5264.99,2025-12-02 10:46:16,,,,
2024-09-24,Caterer,29,888.33,22119.73,838.48,1064.06,21281.25,2025-12-02 10:46:16,,,,
2024-09-25,HORECA,30,212.43,3930.05,249.32,184.04,3680.73,2025-12-02 10:46:16,,,,
2024-09-25,Wholesaler,13,608.99,12292.06,1214.75,553.87,11077.31,2025-12-02 10:46:16,,,,
2024-09-25,Retail Chain,27,608.88,11699.0,911.13,539.39,10787.87,2025-12-02 10:46:16,,,,
2024-09-25,Caterer,14,652.94,10369.65,888.04,474.08,9481.61,2025-12-02 10:46:16,,,,
2024-09-26,HORECA,5,1017.45,24778.98,2251.87,1126.36,22527.11,2025-12-02 10:46:16,,,,
2024-09-26,Wholesaler,5,489.33,8095.61,165.05,396.53,7930.5599999999995,2025-12-02 10:46:16,,,,
2024-09-26,Retail Chain,16,885.0,21672.38,1125.82,1027.33,20546.56,2025-12-02 10:46:16,,,,
2024-09-26,Caterer,22,630.33,14495.76,479.53,700.81,14016.23,2025-12-02 10:46:16,,,,
2024-09-27,HORECA,8,669.85,14590.58,1146.29,672.21,13444.29,2025-12-02 10:46:16,,,,
2024-09-27,Wholesaler,14,451.57,7303.46,381.94,346.08,6921.52,2025-12-02 10:46:16,,,,
2024-09-27,Retail Chain,19,910.6,15750.02,1164.98,729.25,14585.04,2025-12-02 10:46:16,,,,
2024-09-27,Caterer,21,675.17,14549.08,185.43,718.18,14363.65,2025-12-02 10:46:16,,,,
2024-09-28,HORECA,14,796.24,19497.81,1406.31,904.58,18091.5,2025-12-02 10:46:16,,,,
2024-09-28,Wholesaler,13,813.97,19254.92,806.3,922.43,18448.62,2025-12-02 10:46:16,,,,
2024-09-28,Retail Chain,22,965.48,22991.09,357.78,1131.67,22633.31,2025-12-02 10:46:16,,,,
2024-09-28,Caterer,25,519.24,10379.98,338.71,502.06,10041.27,2025-12-02 10:46:16,,,,
2024-09-29,HORECA,10,686.16,12638.44,1186.96,572.57,11451.48,2025-12-02 10:46:16,,,,
2024-09-29,Wholesaler,29,460.24,10536.47,750.81,489.28,9785.66,2025-12-02 10:46:16,,,,
2024-09-29,Retail Chain,22,309.07,5218.56,197.7,251.04,5020.860000000001,2025-12-02 10:46:16,,,,
2024-09-29,Caterer,29,230.33,5069.99,58.86,250.56,5011.13,2025-12-02 10:46:16,,,,
2024-09-30,HORECA,7,466.4,8095.43,134.92,398.03,7960.51,2025-12-02 10:46:16,,,,
2024-09-30,Wholesaler,13,436.77,6999.8,142.57,342.86,6857.2300000000005,2025-12-02 10:46:16,,,,
2024-09-30,Retail Chain,27,1084.46,16757.22,1252.68,775.23,15504.54,2025-12-02 10:46:16,,,,
2024-09-30,Caterer,16,1185.38,24616.57,1143.53,1173.65,23473.04,2025-12-02 10:46:16,,,,
2024-10-01,HORECA,22,1043.76,24384.74,2300.62,1104.21,22084.120000000003,2025-12-02 10:46:16,,,,
2024-10-01,Wholesaler,30,258.2,6448.48,402.11,302.32,6046.37,2025-12-02 10:46:16,,,,
2024-10-01,Retail Chain,28,1039.1,22165.64,645.16,1076.02,21520.48,2025-12-02 10:46:16,,,,
2024-10-01,Caterer,13,1014.36,23227.77,419.28,1140.42,22808.49,2025-12-02 10:46:16,,,,
2024-10-02,HORECA,12,922.13,17604.53,1690.09,795.72,15914.439999999999,2025-12-02 10:46:16,,,,
2024-10-02,Wholesaler,18,1185.82,28989.09,1228.42,1388.03,27760.67,2025-12-02 10:46:16,,,,
2024-10-02,Retail Chain,11,642.6,11045.12,673.66,518.57,10371.460000000001,2025-12-02 10:46:16,,,,
2024-10-02,Caterer,21,1138.95,19913.26,378.02,976.76,19535.239999999998,2025-12-02 10:46:16,,,,
2024-10-03,HORECA,26,789.33,14807.34,1239.39,678.4,13567.95,2025-12-02 10:46:16,,,,
2024-10-03,Wholesaler,20,516.12,11684.09,458.13,561.3,11225.960000000001,2025-12-02 10:46:16,,,,
2024-10-03,Retail Chain,17,1109.51,22570.99,1578.14,1049.64,20992.850000000002,2025-12-02 10:46:16,,,,
2024-10-03,Caterer,15,1026.51,21563.2,525.25,1051.9,21037.95,2025-12-02 10:46:16,,,,
2024-10-04,HORECA,29,351.25,7195.12,468.75,336.32,6726.37,2025-12-02 10:46:16,,,,
2024-10-04,Wholesaler,20,347.62,6578.13,559.9,300.91,6018.2300000000005,2025-12-02 10:46:16,,,,
2024-10-04,Retail Chain,28,302.22,4712.7,229.05,224.18,4483.65,2025-12-02 10:46:16,,,,
2024-10-04,Caterer,5,476.85,11053.47,1099.08,497.72,9954.39,2025-12-02 10:46:16,,,,
2024-10-05,HORECA,16,1126.47,19379.95,1401.6,898.92,17978.350000000002,2025-12-02 10:46:16,,,,
2024-10-05,Wholesaler,21,1066.0,24306.88,1112.18,1159.74,23194.7,2025-12-02 10:46:16,,,,
2024-10-05,Retail Chain,23,367.42,8017.68,298.12,385.98,7719.56,2025-12-02 10:46:16,,,,
2024-10-05,Caterer,28,748.68,11939.82,1079.89,543.0,10859.93,2025-12-02 10:46:16,,,,
2024-10-06,HORECA,7,735.26,15381.69,1292.57,704.46,14089.12,2025-12-02 10:46:16,,,,
2024-10-06,Wholesaler,11,564.27,8533.46,779.54,387.7,7753.919999999999,2025-12-02 10:46:16,,,,
2024-10-06,Retail Chain,13,790.03,19048.71,1279.72,888.45,17768.989999999998,2025-12-02 10:46:16,,,,
2024-10-06,Caterer,24,805.67,16060.33,1475.56,729.24,14584.77,2025-12-02 10:46:16,,,,
2024-10-07,HORECA,29,213.67,3965.67,346.13,180.98,3619.54,2025-12-02 10:46:16,,,,
2024-10-07,Wholesaler,27,1091.52,16380.42,501.36,793.95,15879.06,2025-12-02 10:46:16,,,,
2024-10-07,Retail Chain,23,525.69,8936.99,349.19,429.39,8587.8,2025-12-02 10:46:16,,,,
2024-10-07,Caterer,30,687.18,13744.36,808.76,646.78,12935.6,2025-12-02 10:46:16,,,,
2024-10-08,HORECA,14,946.83,21313.3,1387.11,996.31,19926.19,2025-12-02 10:46:16,,,,
2024-10-08,Wholesaler,7,982.15,22411.93,1293.61,1055.92,21118.32,2025-12-02 10:46:16,,,,
2024-10-08,Retail Chain,13,975.98,20315.57,1755.13,928.02,18560.44,2025-12-02 10:46:16,,,,
2024-10-08,Caterer,14,1187.96,22316.27,1746.38,1028.49,20569.89,2025-12-02 10:46:16,,,,
2024-10-09,HORECA,30,253.88,5114.34,330.74,239.18,4783.6,2025-12-02 10:46:16,,,,
2024-10-09,Wholesaler,29,1109.98,25610.94,1062.35,1227.43,24548.59,2025-12-02 10:46:16,,,,
2024-10-09,Retail Chain,13,778.53,15532.85,1137.18,719.78,14395.67,2025-12-02 10:46:16,,,,
2024-10-09,Caterer,12,1077.22,20523.03,1354.49,958.43,19168.539999999997,2025-12-02 10:46:16,,,,
2024-10-10,HORECA,18,782.95,15053.72,439.25,730.72,14614.47,2025-12-02 10:46:16,,,,
2024-10-10,Wholesaler,29,1184.01,28103.18,460.44,1382.14,27642.74,2025-12-02 10:46:16,,,,
2024-10-10,Retail Chain,10,237.59,4766.93,187.36,228.98,4579.570000000001,2025-12-02 10:46:16,,,,
2024-10-10,Caterer,22,409.03,9483.15,850.7,431.62,8632.449999999999,2025-12-02 10:46:16,,,,
2024-10-11,HORECA,28,777.36,12892.73,338.33,627.72,12554.4,2025-12-02 10:46:16,,,,
2024-10-11,Wholesaler,20,1155.58,21900.98,1955.45,997.28,19945.53,2025-12-02 10:46:16,,,,
2024-10-11,Retail Chain,30,581.43,11349.53,389.29,548.01,10960.24,2025-12-02 10:46:16,,,,
2024-10-11,Caterer,12,458.96,7320.47,653.74,333.34,6666.7300000000005,2025-12-02 10:46:16,,,,
2024-10-12,HORECA,11,764.43,16455.38,865.76,779.48,15589.62,2025-12-02 10:46:16,,,,
2024-10-12,Wholesaler,17,1095.12,16812.74,1491.15,766.08,15321.590000000002,2025-12-02 10:46:16,,,,
2024-10-12,Retail Chain,25,948.28,17258.47,388.75,843.49,16869.72,2025-12-02 10:46:16,,,,
2024-10-12,Caterer,26,815.04,16201.75,786.85,770.75,15414.9,2025-12-02 10:46:16,,,,
2024-10-13,HORECA,9,927.24,22325.93,386.62,1096.97,21939.31,2025-12-02 10:46:16,,,,
2024-10-13,Wholesaler,12,1191.35,23219.28,1498.48,1086.04,21720.8,2025-12-02 10:46:16,,,,
2024-10-13,Retail Chain,10,880.95,15614.57,619.82,749.74,14994.75,2025-12-02 10:46:16,,,,
2024-10-13,Caterer,28,505.16,9916.19,100.93,490.76,9815.26,2025-12-02 10:46:16,,,,
2024-10-14,HORECA,9,216.46,4357.24,154.1,210.16,4203.139999999999,2025-12-02 10:46:16,,,,
2024-10-14,Wholesaler,20,1161.37,24901.88,1216.71,1184.26,23685.170000000002,2025-12-02 10:46:16,,,,
2024-10-14,Retail Chain,20,743.94,18428.73,413.0,900.79,18015.73,2025-12-02 10:46:16,,,,
2024-10-14,Caterer,17,472.13,11325.0,335.94,549.45,10989.06,2025-12-02 10:46:16,,,,
2024-10-15,HORECA,5,858.83,16105.3,356.76,787.43,15748.539999999999,2025-12-02 10:46:16,,,,
2024-10-15,Wholesaler,18,1152.36,20463.64,447.93,1000.79,20015.71,2025-12-02 10:46:16,,,,
2024-10-15,Retail Chain,24,215.07,5231.89,422.05,240.49,4809.84,2025-12-02 10:46:16,,,,
2024-10-15,Caterer,7,884.76,20845.84,1016.0,991.49,19829.84,2025-12-02 10:46:16,,,,
2024-10-16,HORECA,30,502.63,11149.48,116.3,551.66,11033.18,2025-12-02 10:46:16,,,,
2024-10-16,Wholesaler,27,242.69,5013.53,244.71,238.44,4768.82,2025-12-02 10:46:16,,,,
2024-10-16,Retail Chain,22,603.21,9348.07,387.37,448.03,8960.699999999999,2025-12-02 10:46:16,,,,
2024-10-16,Caterer,18,1054.32,21018.52,382.4,1031.81,20636.12,2025-12-02 10:46:16,,,,
2024-10-17,HORECA,5,1066.72,25645.9,1274.31,1218.58,24371.59,2025-12-02 10:46:16,,,,
2024-10-17,Wholesaler,18,757.96,16550.48,1135.06,770.77,15415.42,2025-12-02 10:46:16,,,,
2024-10-17,Retail Chain,12,1043.46,19032.04,1410.76,881.06,17621.280000000002,2025-12-02 10:46:16,,,,
2024-10-17,Caterer,22,1021.78,19008.6,1892.65,855.8,17115.949999999997,2025-12-02 10:46:16,,,,
2024-10-18,HORECA,9,557.3,12487.29,361.58,606.29,12125.710000000001,2025-12-02 10:46:16,,,,
2024-10-18,Wholesaler,6,680.91,13304.49,299.74,650.24,13004.75,2025-12-02 10:46:16,,,,
2024-10-18,Retail Chain,16,580.47,9091.43,675.59,420.79,8415.84,2025-12-02 10:46:16,,,,
2024-10-18,Caterer,13,555.49,11446.83,671.89,538.75,10774.94,2025-12-02 10:46:16,,,,
2024-10-19,HORECA,12,603.61,11547.56,311.3,561.81,11236.26,2025-12-02 10:46:16,,,,
2024-10-19,Wholesaler,7,708.44,11113.17,999.14,505.7,10114.03,2025-12-02 10:46:16,,,,
2024-10-19,Retail Chain,14,645.49,14251.65,828.94,671.14,13422.71,2025-12-02 10:46:16,,,,
2024-10-19,Caterer,24,550.74,13606.8,807.52,639.96,12799.279999999999,2025-12-02 10:46:16,,,,
2024-10-20,HORECA,19,1122.63,24119.26,2327.94,1089.57,21791.32,2025-12-02 10:46:16,,,,
2024-10-20,Wholesaler,24,1154.08,24605.94,569.85,1201.8,24036.09,2025-12-02 10:46:16,,,,
2024-10-20,Retail Chain,9,523.31,12351.93,1053.45,564.92,11298.48,2025-12-02 10:46:16,,,,
2024-10-20,Caterer,12,525.3,8732.82,225.55,425.36,8507.27,2025-12-02 10:46:16,,,,
2024-10-21,HORECA,27,746.49,13843.21,1208.08,631.76,12635.13,2025-12-02 10:46:16,,,,
2024-10-21,Wholesaler,11,1099.67,24969.38,962.89,1200.32,24006.49,2025-12-02 10:46:16,,,,
2024-10-21,Retail Chain,30,528.49,10914.62,809.84,505.24,10104.78,2025-12-02 10:46:16,,,,
2024-10-21,Caterer,26,746.49,17660.75,1093.78,828.35,16566.97,2025-12-02 10:46:16,,,,
2024-10-22,HORECA,27,324.38,5353.56,199.14,257.72,5154.42,2025-12-02 10:46:16,,,,
2024-10-22,Wholesaler,30,775.93,15133.91,1433.63,685.01,13700.279999999999,2025-12-02 10:46:16,,,,
2024-10-22,Retail Chain,19,728.08,14998.37,303.97,734.72,14694.400000000001,2025-12-02 10:46:16,,,,
2024-10-22,Caterer,29,1150.61,26545.1,348.12,1309.85,26196.98,2025-12-02 10:46:16,,,,
2024-10-23,HORECA,18,1134.85,27579.11,715.6,1343.18,26863.510000000002,2025-12-02 10:46:16,,,,
2024-10-23,Wholesaler,19,937.89,21428.82,409.49,1050.97,21019.329999999998,2025-12-02 10:46:16,,,,
2024-10-23,Retail Chain,9,305.6,5995.26,596.68,269.93,5398.58,2025-12-02 10:46:16,,,,
2024-10-23,Caterer,23,1113.01,24093.77,922.33,1158.57,23171.44,2025-12-02 10:46:16,,,,
2024-10-24,HORECA,20,229.11,4349.17,76.07,213.66,4273.1,2025-12-02 10:46:16,,,,
2024-10-24,Wholesaler,9,498.17,10504.5,556.76,497.39,9947.74,2025-12-02 10:46:16,,,,
2024-10-24,Retail Chain,5,1127.86,22606.09,467.26,1106.94,22138.83,2025-12-02 10:46:16,,,,
2024-10-24,Caterer,22,848.97,18142.31,475.13,883.36,17667.18,2025-12-02 10:46:16,,,,
2024-10-25,HORECA,11,1142.0,24466.18,594.95,1193.56,23871.23,2025-12-02 10:46:16,,,,
2024-10-25,Wholesaler,6,207.23,3186.89,299.61,144.36,2887.2799999999997,2025-12-02 10:46:16,,,,
2024-10-25,Retail Chain,26,598.67,11089.1,191.16,544.9,10897.94,2025-12-02 10:46:16,,,,
2024-10-25,Caterer,19,976.39,24086.52,605.56,1174.05,23480.96,2025-12-02 10:46:16,,,,
2024-10-26,HORECA,16,1154.66,18523.24,802.3,886.05,17720.940000000002,2025-12-02 10:46:16,,,,
2024-10-26,Wholesaler,8,290.67,5212.55,417.27,239.76,4795.280000000001,2025-12-02 10:46:16,,,,
2024-10-26,Retail Chain,28,284.66,4899.06,334.68,228.22,4564.38,2025-12-02 10:46:16,,,,
2024-10-26,Caterer,13,1047.77,20850.33,309.33,1027.05,20541.0,2025-12-02 10:46:16,,,,
