date,store_id,total_bills,total_qty_kg,gross_sales,discount_amount,tax_amount,net_sales,created_at,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
2024-09-21,STORE_AHD_001,122,156.14,4953.13,231.3,236.09,4721.83,2025-12-02 10:42:54,,,,
2024-09-21,STORE_SUR_002,49,129.37,2754.21,126.97,131.36,2627.2400000000002,2025-12-02 10:42:54,,,,
2024-09-21,STORE_VDR_003,96,468.0,10220.92,448.61,488.62,9772.31,2025-12-02 10:42:54,,,,
2024-09-22,STORE_AHD_001,143,262.57,5475.62,155.73,265.99,5319.89,2025-12-02 10:42:54,,,,
2024-09-22,STORE_SUR_002,61,517.38,14829.73,578.02,712.59,14251.71,2025-12-02 10:42:54,,,,
2024-09-22,STORE_VDR_003,103,132.68,4466.57,75.54,219.55,4391.03,2025-12-02 10:42:54,,,,
2024-09-23,STORE_AHD_001,67,510.57,13019.35,362.46,632.84,12656.890000000001,2025-12-02 10:42:54,,,,
2024-09-23,STORE_SUR_002,59,134.9,4368.54,86.63,214.1,4281.91,2025-12-02 10:42:54,,,,
2024-09-23,STORE_VDR_003,77,334.52,12596.54,367.33,611.46,12229.210000000001,2025-12-02 10:42:54,,,,
2024-09-24,STORE_AHD_001,51,240.3,5465.56,98.26,268.37,5367.3,2025-12-02 10:42:54,,,,
2024-09-24,STORE_SUR_002,142,346.1,11288.08,475.08,540.65,10813.0,2025-12-02 10:42:54,,,,
2024-09-24,STORE_VDR_003,141,128.4,3550.26,136.81,170.67,3413.4500000000003,2025-12-02 10:42:54,,,,
2024-09-25,STORE_AHD_001,101,354.14,10515.69,489.05,501.33,10026.640000000001,2025-12-02 10:42:54,,,,
2024-09-25,STORE_SUR_002,104,258.29,6562.82,72.47,324.52,6490.349999999999,2025-12-02 10:42:54,,,,
2024-09-25,STORE_VDR_003,116,214.18,8120.7,334.1,389.33,7786.599999999999,2025-12-02 10:42:54,,,,
2024-09-26,STORE_AHD_001,47,467.72,13766.72,334.49,671.61,13432.23,2025-12-02 10:42:54,,,,
2024-09-26,STORE_SUR_002,114,549.83,21707.07,304.02,1070.15,21403.05,2025-12-02 10:42:54,,,,
2024-09-26,STORE_VDR_003,124,223.7,6861.73,285.79,328.8,6575.94,2025-12-02 10:42:54,,,,
2024-09-27,STORE_AHD_001,134,144.04,5751.21,107.99,282.16,5643.22,2025-12-02 10:42:54,,,,
2024-09-27,STORE_SUR_002,148,542.55,15065.77,714.24,717.58,14351.53,2025-12-02 10:42:54,,,,
2024-09-27,STORE_VDR_003,148,194.7,4815.13,109.4,235.29,4705.7300000000005,2025-12-02 10:42:54,,,,
2024-09-28,STORE_AHD_001,134,419.98,16076.67,178.91,794.89,15897.76,2025-12-02 10:42:54,,,,
2024-09-28,STORE_SUR_002,129,271.22,8503.57,133.37,418.51,8370.199999999999,2025-12-02 10:42:54,,,,
2024-09-28,STORE_VDR_003,64,479.78,17371.89,848.02,826.19,16523.87,2025-12-02 10:42:54,,,,
2024-09-29,STORE_AHD_001,109,252.89,7538.33,102.6,371.79,7435.73,2025-12-02 10:42:54,,,,
2024-09-29,STORE_SUR_002,69,378.71,7725.14,224.95,375.01,7500.1900000000005,2025-12-02 10:42:54,,,,
2024-09-29,STORE_VDR_003,82,514.7,12367.87,188.23,608.98,12179.640000000001,2025-12-02 10:42:54,,,,
2024-09-30,STORE_AHD_001,131,196.31,7076.68,316.53,338.01,6760.150000000001,2025-12-02 10:42:54,,,,
2024-09-30,STORE_SUR_002,47,129.42,4106.78,191.74,195.75,3915.04,2025-12-02 10:42:54,,,,
2024-09-30,STORE_VDR_003,139,167.7,5119.19,125.91,249.66,4993.28,2025-12-02 10:42:54,,,,
2024-10-01,STORE_AHD_001,49,280.64,10899.63,281.47,530.91,10618.16,2025-12-02 10:42:54,,,,
2024-10-01,STORE_SUR_002,52,264.72,7002.39,343.36,332.95,6659.030000000001,2025-12-02 10:42:54,,,,
2024-10-01,STORE_VDR_003,133,527.94,18919.71,916.22,900.17,18003.489999999998,2025-12-02 10:42:54,,,,
2024-10-02,STORE_AHD_001,123,256.43,8755.46,284.37,423.55,8471.089999999998,2025-12-02 10:42:54,,,,
2024-10-02,STORE_SUR_002,118,458.41,11214.88,376.35,541.93,10838.529999999999,2025-12-02 10:42:54,,,,
2024-10-02,STORE_VDR_003,62,282.71,9804.35,213.55,479.54,9590.800000000001,2025-12-02 10:42:54,,,,
2024-10-03,STORE_AHD_001,62,433.4,16892.1,809.94,804.11,16082.159999999998,2025-12-02 10:42:54,,,,
2024-10-03,STORE_SUR_002,90,485.83,17206.45,562.64,832.19,16643.81,2025-12-02 10:42:54,,,,
2024-10-03,STORE_VDR_003,63,379.03,14562.62,709.22,692.67,13853.400000000001,2025-12-02 10:42:54,,,,
2024-10-04,STORE_AHD_001,68,395.05,8723.57,260.38,423.16,8463.19,2025-12-02 10:42:54,,,,
2024-10-04,STORE_SUR_002,82,440.5,10906.74,537.65,518.45,10369.09,2025-12-02 10:42:54,,,,
2024-10-04,STORE_VDR_003,61,393.56,15451.79,662.36,739.47,14789.43,2025-12-02 10:42:54,,,,
2024-10-05,STORE_AHD_001,125,394.81,14897.39,415.12,724.11,14482.269999999999,2025-12-02 10:42:54,,,,
2024-10-05,STORE_SUR_002,73,210.16,7116.76,170.94,347.29,6945.820000000001,2025-12-02 10:42:54,,,,
2024-10-05,STORE_VDR_003,140,166.45,3333.26,84.79,162.42,3248.4700000000003,2025-12-02 10:42:54,,,,
2024-10-06,STORE_AHD_001,133,300.45,7008.53,186.15,341.12,6822.38,2025-12-02 10:42:54,,,,
2024-10-06,STORE_SUR_002,88,271.03,7455.21,321.71,356.68,7133.5,2025-12-02 10:42:54,,,,
2024-10-06,STORE_VDR_003,140,491.54,16230.35,608.42,781.1,15621.93,2025-12-02 10:42:54,,,,
2024-10-07,STORE_AHD_001,60,314.05,11300.74,128.11,558.63,11172.63,2025-12-02 10:42:54,,,,
2024-10-07,STORE_SUR_002,42,257.05,10033.5,130.11,495.17,9903.39,2025-12-02 10:42:54,,,,
2024-10-07,STORE_VDR_003,61,501.81,11651.07,151.47,574.98,11499.6,2025-12-02 10:42:54,,,,
2024-10-08,STORE_AHD_001,51,265.32,10534.67,481.74,502.65,10052.93,2025-12-02 10:42:54,,,,
2024-10-08,STORE_SUR_002,130,133.33,5179.72,85.98,254.69,5093.740000000001,2025-12-02 10:42:54,,,,
2024-10-08,STORE_VDR_003,95,187.55,4130.82,75.27,202.78,4055.5499999999997,2025-12-02 10:42:54,,,,
2024-10-09,STORE_AHD_001,64,295.99,9200.03,432.61,438.37,8767.42,2025-12-02 10:42:54,,,,
2024-10-09,STORE_SUR_002,109,234.06,5999.07,116.99,294.1,5882.08,2025-12-02 10:42:54,,,,
2024-10-09,STORE_VDR_003,46,288.95,8955.5,265.42,434.5,8690.08,2025-12-02 10:42:54,,,,
2024-10-10,STORE_AHD_001,46,275.16,7856.4,171.13,384.26,7685.2699999999995,2025-12-02 10:42:54,,,,
2024-10-10,STORE_SUR_002,124,388.79,11510.74,159.76,567.55,11350.98,2025-12-02 10:42:54,,,,
2024-10-10,STORE_VDR_003,66,193.46,4998.28,66.36,246.6,4931.92,2025-12-02 10:42:54,,,,
2024-10-11,STORE_AHD_001,148,169.67,6056.8,174.66,294.11,5882.14,2025-12-02 10:42:54,,,,
2024-10-11,STORE_SUR_002,124,233.95,7682.29,195.91,374.32,7486.38,2025-12-02 10:42:54,,,,
2024-10-11,STORE_VDR_003,87,500.76,13714.83,381.7,666.66,13333.13,2025-12-02 10:42:54,,,,
2024-10-12,STORE_AHD_001,73,309.09,7810.09,339.61,373.52,7470.4800000000005,2025-12-02 10:42:54,,,,
2024-10-12,STORE_SUR_002,112,146.5,5134.05,188.41,247.28,4945.64,2025-12-02 10:42:54,,,,
2024-10-12,STORE_VDR_003,50,407.3,14729.44,391.21,716.91,14338.230000000001,2025-12-02 10:42:54,,,,
2024-10-13,STORE_AHD_001,136,373.58,11607.89,506.47,555.07,11101.42,2025-12-02 10:42:54,,,,
2024-10-13,STORE_SUR_002,144,344.71,13551.43,507.94,652.17,13043.49,2025-12-02 10:42:54,,,,
2024-10-13,STORE_VDR_003,100,366.27,9051.57,198.72,442.64,8852.85,2025-12-02 10:42:54,,,,
2024-10-14,STORE_AHD_001,90,508.19,17423.86,524.18,844.98,16899.68,2025-12-02 10:42:54,,,,
2024-10-14,STORE_SUR_002,106,464.19,15573.9,542.14,751.59,15031.76,2025-12-02 10:42:54,,,,
2024-10-14,STORE_VDR_003,55,528.18,15307.08,734.17,728.65,14572.91,2025-12-02 10:42:54,,,,
2024-10-15,STORE_AHD_001,61,538.03,19460.12,292.82,958.37,19167.3,2025-12-02 10:42:54,,,,
2024-10-15,STORE_SUR_002,94,153.7,5173.93,93.53,254.02,5080.400000000001,2025-12-02 10:42:54,,,,
2024-10-15,STORE_VDR_003,145,389.71,14295.41,290.42,700.25,14004.99,2025-12-02 10:42:54,,,,
2024-10-16,STORE_AHD_001,133,513.09,10949.46,279.47,533.5,10669.99,2025-12-02 10:42:54,,,,
2024-10-16,STORE_SUR_002,90,357.38,13270.41,408.56,643.09,12861.85,2025-12-02 10:42:54,,,,
2024-10-16,STORE_VDR_003,41,458.22,14874.35,459.65,720.74,14414.7,2025-12-02 10:42:54,,,,
2024-10-17,STORE_AHD_001,93,168.38,3871.54,126.46,187.25,3745.08,2025-12-02 10:42:54,,,,
2024-10-17,STORE_SUR_002,114,446.1,17305.56,813.31,824.61,16492.25,2025-12-02 10:42:54,,,,
2024-10-17,STORE_VDR_003,112,455.2,16257.43,726.69,776.54,15530.74,2025-12-02 10:42:54,,,,
2024-10-18,STORE_AHD_001,84,497.49,12577.91,455.21,606.14,12122.7,2025-12-02 10:42:54,,,,
2024-10-18,STORE_SUR_002,113,381.85,7923.13,166.52,387.83,7756.61,2025-12-02 10:42:54,,,,
2024-10-18,STORE_VDR_003,58,385.85,12970.83,338.13,631.64,12632.7,2025-12-02 10:42:54,,,,
2024-10-19,STORE_AHD_001,90,502.52,13382.05,260.99,656.05,13121.06,2025-12-02 10:42:54,,,,
2024-10-19,STORE_SUR_002,135,324.34,8229.05,204.88,401.21,8024.169999999999,2025-12-02 10:42:54,,,,
2024-10-19,STORE_VDR_003,83,471.48,12287.29,260.66,601.33,12026.630000000001,2025-12-02 10:42:54,,,,
2024-10-20,STORE_AHD_001,102,489.04,16479.2,805.83,783.67,15673.37,2025-12-02 10:42:54,,,,
2024-10-20,STORE_SUR_002,69,177.79,7019.93,194.62,341.27,6825.31,2025-12-02 10:42:54,,,,
2024-10-20,STORE_VDR_003,145,257.97,8919.57,305.04,430.73,8614.529999999999,2025-12-02 10:42:54,,,,
2024-10-21,STORE_AHD_001,51,200.81,4865.19,209.0,232.81,4656.19,2025-12-02 10:42:54,,,,
2024-10-21,STORE_SUR_002,134,328.32,9957.95,248.51,485.47,9709.44,2025-12-02 10:42:54,,,,
2024-10-21,STORE_VDR_003,47,341.57,7917.4,177.71,386.98,7739.69,2025-12-02 10:42:54,,,,
2024-10-22,STORE_AHD_001,104,293.46,10450.21,323.66,506.33,10126.55,2025-12-02 10:42:54,,,,
2024-10-22,STORE_SUR_002,112,132.45,3159.63,136.87,151.14,3022.76,2025-12-02 10:42:54,,,,
2024-10-22,STORE_VDR_003,147,144.78,2991.36,35.96,147.77,2955.4,2025-12-02 10:42:54,,,,
2024-10-23,STORE_AHD_001,86,422.99,10777.59,462.79,515.74,10314.8,2025-12-02 10:42:54,,,,
2024-10-23,STORE_SUR_002,104,290.69,11180.37,416.43,538.2,10763.94,2025-12-02 10:42:54,,,,
2024-10-23,STORE_VDR_003,70,280.16,8931.75,152.76,438.95,8778.99,2025-12-02 10:42:54,,,,
2024-10-24,STORE_AHD_001,100,372.36,10051.93,166.26,494.28,9885.67,2025-12-02 10:42:54,,,,
2024-10-24,STORE_SUR_002,73,442.05,14931.13,319.57,730.58,14611.56,2025-12-02 10:42:54,,,,
2024-10-24,STORE_VDR_003,89,141.35,5240.75,215.88,251.24,5024.87,2025-12-02 10:42:54,,,,
2024-10-25,STORE_AHD_001,67,488.56,16096.88,597.32,774.98,15499.56,2025-12-02 10:42:54,,,,
2024-10-25,STORE_SUR_002,74,400.18,12111.7,540.0,578.59,11571.7,2025-12-02 10:42:54,,,,
2024-10-25,STORE_VDR_003,138,413.35,12186.36,186.36,600.0,12000.0,2025-12-02 10:42:54,,,,
2024-10-26,STORE_AHD_001,62,378.49,7633.87,153.41,374.02,7480.46,2025-12-02 10:42:54,,,,
2024-10-26,STORE_SUR_002,143,525.49,18000.56,690.77,865.49,17309.79,2025-12-02 10:42:54,,,,
2024-10-26,STORE_VDR_003,75,302.24,8320.52,199.26,406.06,8121.26,2025-12-02 10:42:54,,,,
2024-10-27,STORE_AHD_001,72,213.83,5568.75,171.66,269.85,5397.09,2025-12-02 10:42:54,,,,
2024-10-27,STORE_SUR_002,119,290.78,6410.61,195.27,310.77,6215.339999999999,2025-12-02 10:42:54,,,,
2024-10-27,STORE_VDR_003,124,535.59,19703.05,639.53,953.18,19063.52,2025-12-02 10:42:54,,,,
2024-10-28,STORE_AHD_001,116,381.89,9917.5,142.06,488.77,9775.44,2025-12-02 10:42:54,,,,
2024-10-28,STORE_SUR_002,48,264.6,6755.15,155.41,329.99,6599.74,2025-12-02 10:42:54,,,,
2024-10-28,STORE_VDR_003,75,232.29,7949.4,363.25,379.31,7586.15,2025-12-02 10:42:54,,,,
2024-10-29,STORE_AHD_001,78,200.99,6099.22,119.62,298.98,5979.6,2025-12-02 10:42:54,,,,
2024-10-29,STORE_SUR_002,47,466.33,16809.93,571.56,811.92,16238.37,2025-12-02 10:42:54,,,,
2024-10-29,STORE_VDR_003,124,257.42,5868.81,64.66,290.21,5804.150000000001,2025-12-02 10:42:54,,,,
2024-10-30,STORE_AHD_001,103,548.91,13826.23,369.75,672.82,13456.48,2025-12-02 10:42:54,,,,
2024-10-30,STORE_SUR_002,89,436.79,13828.98,688.55,657.02,13140.43,2025-12-02 10:42:54,,,,
2024-10-30,STORE_VDR_003,144,201.66,6963.52,131.57,341.6,6831.950000000001,2025-12-02 10:42:54,,,,
2024-10-31,STORE_AHD_001,108,394.47,11642.67,554.5,554.41,11088.17,2025-12-02 10:42:54,,,,
2024-10-31,STORE_SUR_002,85,338.15,12480.57,544.47,596.81,11936.1,2025-12-02 10:42:54,,,,
2024-10-31,STORE_VDR_003,111,197.89,4344.09,65.67,213.92,4278.42,2025-12-02 10:42:54,,,,
2024-11-01,STORE_AHD_001,73,431.83,13464.73,626.18,641.93,12838.55,2025-12-02 10:42:54,,,,
2024-11-01,STORE_SUR_002,127,506.82,16770.01,316.79,822.66,16453.219999999998,2025-12-02 10:42:54,,,,
2024-11-01,STORE_VDR_003,68,440.01,11502.61,477.63,551.25,11024.980000000001,2025-12-02 10:42:54,,,,
2024-11-02,STORE_AHD_001,82,279.82,8873.49,253.34,431.01,8620.15,2025-12-02 10:42:54,,,,
2024-11-02,STORE_SUR_002,55,322.33,12031.89,401.18,581.54,11630.71,2025-12-02 10:42:54,,,,
2024-11-02,STORE_VDR_003,119,150.62,5691.71,170.86,276.04,5520.85,2025-12-02 10:42:54,,,,
2024-11-03,STORE_AHD_001,127,284.12,7377.78,89.73,364.4,7288.05,2025-12-02 10:42:54,,,,
2024-11-03,STORE_SUR_002,149,184.83,7364.91,174.6,359.52,7190.3099999999995,2025-12-02 10:42:54,,,,
2024-11-03,STORE_VDR_003,112,503.92,20022.25,314.93,985.37,19707.32,2025-12-02 10:42:54,,,,
2024-11-04,STORE_AHD_001,150,427.74,15218.49,448.99,738.48,14769.5,2025-12-02 10:42:54,,,,
2024-11-04,STORE_SUR_002,120,544.26,14296.77,176.14,706.03,14120.630000000001,2025-12-02 10:42:54,,,,
2024-11-04,STORE_VDR_003,97,237.62,8369.89,140.15,411.49,8229.74,2025-12-02 10:42:54,,,,
2024-11-05,STORE_AHD_001,137,188.13,6717.03,276.68,322.02,6440.349999999999,2025-12-02 10:42:54,,,,
2024-11-05,STORE_SUR_002,56,384.23,12552.7,328.07,611.23,12224.630000000001,2025-12-02 10:42:54,,,,
2024-11-05,STORE_VDR_003,101,284.83,5911.51,106.27,290.26,5805.24,2025-12-02 10:42:54,,,,
2024-11-06,STORE_AHD_001,87,528.53,19999.64,805.46,959.71,19194.18,2025-12-02 10:42:54,,,,
2024-11-06,STORE_SUR_002,107,201.95,6772.39,237.49,326.75,6534.900000000001,2025-12-02 10:42:54,,,,
2024-11-06,STORE_VDR_003,71,217.29,8157.0,183.4,398.68,7973.6,2025-12-02 10:42:54,,,,
2024-11-07,STORE_AHD_001,53,284.93,9053.2,151.01,445.11,8902.19,2025-12-02 10:42:54,,,,
2024-11-07,STORE_SUR_002,145,139.66,5442.45,153.68,264.44,5288.7699999999995,2025-12-02 10:42:54,,,,
2024-11-07,STORE_VDR_003,106,376.44,10072.29,458.48,480.69,9613.810000000001,2025-12-02 10:42:54,,,,
2024-11-08,STORE_AHD_001,57,267.38,10167.84,247.79,496.0,9920.05,2025-12-02 10:42:54,,,,
2024-11-08,STORE_SUR_002,64,190.9,7280.52,309.28,348.56,6971.240000000001,2025-12-02 10:42:54,,,,
2024-11-08,STORE_VDR_003,42,218.22,7538.06,114.94,371.16,7423.120000000001,2025-12-02 10:42:54,,,,
2024-11-09,STORE_AHD_001,133,129.42,3894.59,58.13,191.82,3836.46,2025-12-02 10:42:54,,,,
2024-11-09,STORE_SUR_002,131,399.73,8293.31,373.71,395.98,7919.599999999999,2025-12-02 10:42:54,,,,
2024-11-09,STORE_VDR_003,72,451.64,14661.45,494.93,708.33,14166.52,2025-12-02 10:42:54,,,,
2024-11-10,STORE_AHD_001,46,404.65,13382.32,144.39,661.9,13237.93,2025-12-02 10:42:54,,,,
2024-11-10,STORE_SUR_002,128,169.79,4904.6,73.29,241.57,4831.31,2025-12-02 10:42:54,,,,
2024-11-10,STORE_VDR_003,72,323.99,7472.03,282.5,359.48,7189.53,2025-12-02 10:42:54,,,,
2024-11-11,STORE_AHD_001,120,124.0,3523.76,49.47,173.71,3474.2900000000004,2025-12-02 10:42:54,,,,
2024-11-11,STORE_SUR_002,106,236.09,7581.48,117.41,373.2,7464.07,2025-12-02 10:42:54,,,,
2024-11-11,STORE_VDR_003,146,506.41,15309.63,531.37,738.91,14778.259999999998,2025-12-02 10:42:54,,,,
2024-11-12,STORE_AHD_001,76,169.03,3739.84,67.11,183.64,3672.73,2025-12-02 10:42:54,,,,
2024-11-12,STORE_SUR_002,65,454.52,16649.06,814.55,791.73,15834.510000000002,2025-12-02 10:42:54,,,,
2024-11-12,STORE_VDR_003,85,422.48,10945.2,126.7,540.93,10818.5,2025-12-02 10:42:54,,,,
2024-11-13,STORE_AHD_001,103,511.45,17268.64,504.7,838.2,16763.94,2025-12-02 10:42:54,,,,
2024-11-13,STORE_SUR_002,70,121.18,4051.37,187.48,193.19,3863.89,2025-12-02 10:42:54,,,,
2024-11-13,STORE_VDR_003,146,366.89,10963.44,526.0,521.87,10437.44,2025-12-02 10:42:54,,,,
2024-11-14,STORE_AHD_001,139,340.03,11721.27,164.7,577.83,11556.57,2025-12-02 10:42:54,,,,
2024-11-14,STORE_SUR_002,72,397.06,11568.35,567.91,550.02,11000.44,2025-12-02 10:42:54,,,,
2024-11-14,STORE_VDR_003,73,319.64,7030.86,119.44,345.57,6911.42,2025-12-02 10:42:54,,,,
2024-11-15,STORE_AHD_001,45,486.47,13234.07,490.6,637.17,12743.47,2025-12-02 10:42:54,,,,
2024-11-15,STORE_SUR_002,94,437.57,9582.77,386.46,459.82,9196.310000000001,2025-12-02 10:42:54,,,,
2024-11-15,STORE_VDR_003,45,124.16,2826.86,101.45,136.27,2725.4100000000003,2025-12-02 10:42:54,,,,
2024-11-16,STORE_AHD_001,82,273.74,7871.2,274.49,379.84,7596.71,2025-12-02 10:42:54,,,,
2024-11-16,STORE_SUR_002,133,159.97,5806.8,100.54,285.31,5706.26,2025-12-02 10:42:54,,,,
2024-11-16,STORE_VDR_003,91,292.11,8509.39,369.55,406.99,8139.839999999999,2025-12-02 10:42:54,,,,
2024-11-17,STORE_AHD_001,128,485.79,17487.46,628.74,842.94,16858.719999999998,2025-12-02 10:42:54,,,,
2024-11-17,STORE_SUR_002,142,191.71,4342.28,169.59,208.63,4172.69,2025-12-02 10:42:54,,,,
2024-11-17,STORE_VDR_003,148,188.54,5339.56,179.57,258.0,5159.990000000001,2025-12-02 10:42:54,,,,
2024-11-18,STORE_AHD_001,142,364.65,10488.52,361.36,506.36,10127.16,2025-12-02 10:42:54,,,,
2024-11-18,STORE_SUR_002,139,274.2,5642.03,210.89,271.56,5431.139999999999,2025-12-02 10:42:54,,,,
2024-11-18,STORE_VDR_003,147,432.73,16372.45,480.09,794.62,15892.36,2025-12-02 10:42:54,,,,
2024-11-19,STORE_AHD_001,102,168.56,4757.72,56.33,235.07,4701.39,2025-12-02 10:42:54,,,,
2024-11-19,STORE_SUR_002,73,401.64,8132.09,363.78,388.42,7768.31,2025-12-02 10:42:54,,,,
2024-11-19,STORE_VDR_003,107,450.04,14191.1,462.64,686.42,13728.460000000001,2025-12-02 10:42:54,,,,
2024-11-20,STORE_AHD_001,125,495.45,15052.76,564.93,724.39,14487.83,2025-12-02 10:42:54,,,,
2024-11-20,STORE_SUR_002,119,160.95,5349.05,106.68,262.12,5242.37,2025-12-02 10:42:54,,,,
2024-11-20,STORE_VDR_003,84,405.4,13308.51,212.22,654.81,13096.29,2025-12-02 10:42:54,,,,
2024-11-21,STORE_AHD_001,145,360.09,14315.68,174.4,707.06,14141.28,2025-12-02 10:42:54,,,,
2024-11-21,STORE_SUR_002,122,521.78,15711.5,452.04,762.97,15259.46,2025-12-02 10:42:54,,,,
2024-11-21,STORE_VDR_003,103,493.85,10616.44,314.95,515.07,10301.49,2025-12-02 10:42:54,,,,
2024-11-22,STORE_AHD_001,70,262.28,6704.7,203.0,325.09,6501.7,2025-12-02 10:42:54,,,,
2024-11-22,STORE_SUR_002,110,396.63,11131.64,215.95,545.78,10915.689999999999,2025-12-02 10:42:54,,,,
2024-11-22,STORE_VDR_003,98,311.0,9784.28,132.29,482.6,9651.99,2025-12-02 10:42:54,,,,
2024-11-23,STORE_AHD_001,103,312.24,6986.1,208.85,338.86,6777.25,2025-12-02 10:42:54,,,,
2024-11-23,STORE_SUR_002,123,127.64,3582.7,40.96,177.09,3541.74,2025-12-02 10:42:54,,,,
2024-11-23,STORE_VDR_003,110,120.07,2619.68,89.51,126.51,2530.1699999999996,2025-12-02 10:42:54,,,,
2024-11-24,STORE_AHD_001,119,394.14,14899.37,484.13,720.76,14415.240000000002,2025-12-02 10:42:54,,,,
2024-11-24,STORE_SUR_002,123,408.73,15943.37,391.15,777.61,15552.220000000001,2025-12-02 10:42:54,,,,
2024-11-24,STORE_VDR_003,46,471.13,17378.27,404.55,848.69,16973.72,2025-12-02 10:42:54,,,,
2024-11-25,STORE_AHD_001,138,386.5,11387.32,413.21,548.71,10974.11,2025-12-02 10:42:54,,,,
2024-11-25,STORE_SUR_002,131,314.59,6904.85,251.04,332.69,6653.81,2025-12-02 10:42:54,,,,
2024-11-25,STORE_VDR_003,40,266.78,9763.53,474.29,464.46,9289.24,2025-12-02 10:42:54,,,,
2024-11-26,STORE_AHD_001,77,355.51,9768.64,139.23,481.47,9629.41,2025-12-02 10:42:54,,,,
2024-11-26,STORE_SUR_002,61,331.74,12087.54,479.88,580.38,11607.660000000002,2025-12-02 10:42:54,,,,
2024-11-26,STORE_VDR_003,92,165.99,5347.71,93.59,262.71,5254.12,2025-12-02 10:42:54,,,,
2024-11-27,STORE_AHD_001,149,288.95,8420.27,347.39,403.64,8072.88,2025-12-02 10:42:54,,,,
2024-11-27,STORE_SUR_002,131,265.31,9323.79,110.58,460.66,9213.210000000001,2025-12-02 10:42:54,,,,
2024-11-27,STORE_VDR_003,121,480.11,15256.08,623.76,731.62,14632.32,2025-12-02 10:42:54,,,,
2024-11-28,STORE_AHD_001,97,316.68,10066.09,303.67,488.12,9762.42,2025-12-02 10:42:54,,,,
2024-11-28,STORE_SUR_002,103,121.87,4231.85,135.97,204.79,4095.8800000000006,2025-12-02 10:42:54,,,,
2024-11-28,STORE_VDR_003,95,480.69,14256.61,432.45,691.21,13824.16,2025-12-02 10:42:54,,,,
2024-11-29,STORE_AHD_001,62,417.48,9799.51,417.55,469.1,9381.960000000001,2025-12-02 10:42:54,,,,
2024-11-29,STORE_SUR_002,53,286.58,9173.69,415.64,437.9,8758.050000000001,2025-12-02 10:42:54,,,,
2024-11-29,STORE_VDR_003,104,499.0,14158.27,486.47,683.59,13671.800000000001,2025-12-02 10:42:54,,,,
2024-11-30,STORE_AHD_001,128,447.82,11406.83,553.73,542.66,10853.1,2025-12-02 10:42:54,,,,
2024-11-30,STORE_SUR_002,77,314.72,7133.9,189.12,347.24,6944.78,2025-12-02 10:42:54,,,,
2024-11-30,STORE_VDR_003,129,501.17,15158.33,662.77,724.78,14495.56,2025-12-02 10:42:54,,,,
2024-12-01,STORE_AHD_001,110,490.1,16779.79,795.71,799.2,15984.080000000002,2025-12-02 10:42:54,,,,
2024-12-01,STORE_SUR_002,120,213.46,5164.51,199.22,248.26,4965.29,2025-12-02 10:42:54,,,,
2024-12-01,STORE_VDR_003,127,268.48,8979.98,442.29,426.88,8537.689999999999,2025-12-02 10:42:54,,,,
2024-12-02,STORE_AHD_001,123,539.33,12704.59,402.73,615.09,12301.86,2025-12-02 10:42:54,,,,
2024-12-02,STORE_SUR_002,121,258.62,5769.32,138.98,281.52,5630.34,2025-12-02 10:42:54,,,,
2024-12-02,STORE_VDR_003,101,370.61,14399.49,553.01,692.32,13846.48,2025-12-02 10:42:54,,,,
2024-12-03,STORE_AHD_001,126,441.58,16262.41,348.62,795.69,15913.789999999999,2025-12-02 10:42:54,,,,
2024-12-03,STORE_SUR_002,148,301.63,6109.64,87.12,301.13,6022.52,2025-12-02 10:42:54,,,,
2024-12-03,STORE_VDR_003,88,182.49,6096.09,109.71,299.32,5986.38,2025-12-02 10:42:54,,,,
2024-12-04,STORE_AHD_001,136,457.78,18160.43,678.03,874.12,17482.4,2025-12-02 10:42:54,,,,
2024-12-04,STORE_SUR_002,58,480.93,16261.16,354.58,795.33,15906.58,2025-12-02 10:42:54,,,,
2024-12-04,STORE_VDR_003,136,352.7,9584.15,269.35,465.74,9314.8,2025-12-02 10:42:54,,,,
2024-12-05,STORE_AHD_001,118,493.26,17160.44,765.25,819.76,16395.19,2025-12-02 10:42:54,,,,
2024-12-05,STORE_SUR_002,135,398.26,11062.76,336.72,536.3,10726.04,2025-12-02 10:42:54,,,,
2024-12-05,STORE_VDR_003,141,463.49,11936.15,436.62,574.98,11499.529999999999,2025-12-02 10:42:54,,,,
2024-12-06,STORE_AHD_001,88,286.65,11217.77,550.04,533.39,10667.73,2025-12-02 10:42:54,,,,
2024-12-06,STORE_SUR_002,80,535.31,11282.22,448.43,541.69,10833.789999999999,2025-12-02 10:42:54,,,,
2024-12-06,STORE_VDR_003,65,386.84,13778.66,617.35,658.07,13161.31,2025-12-02 10:42:54,,,,
2024-12-07,STORE_AHD_001,146,216.99,7090.32,272.14,340.91,6818.179999999999,2025-12-02 10:42:54,,,,
2024-12-07,STORE_SUR_002,87,444.7,13755.6,469.55,664.3,13286.050000000001,2025-12-02 10:42:54,,,,
2024-12-07,STORE_VDR_003,139,431.71,10304.9,288.05,500.84,10016.85,2025-12-02 10:42:54,,,,
2024-12-08,STORE_AHD_001,127,152.02,5966.71,235.11,286.58,5731.6,2025-12-02 10:42:54,,,,
