order_id,order_number,customer_id,order_ts,channel,order_status,payment_status,delivery_slot_id,delivery_address_id,total_amount,tax_amount,discount_amount,shipping_charge,net_amount,coupon_code,source_campaign,fulfillment_centre_id,created_at,updated_at,Unnamed: 19
EORDR5513,ORDR20250513,CUST1032,2025-09-05 19:00:00,Mobile App,CANCELLED,REFUNDED,SLOT5,ADDR6412,1829.91,91.5,23.21,74.9,1973.1,,Google,Ahmedabad Collection Centre,2025-09-05 19:00:00,2025-09-06 05:00:00,
EORDR5514,ORDR20250514,CUST1042,2025-08-12 10:00:00,Web,CANCELLED,REFUNDED,SLOT30,ADDR6413,2421.32,121.07,190.56,46.94,2398.77,NEWUSER,Organic,Ahmedabad Collection Centre,2025-08-12 10:00:00,2025-08-12 22:00:00,
EORDR5515,ORDR20250515,CUST1068,2025-11-08 19:00:00,Mobile App,PACKED,PAID,SLOT9,ADDR6414,3524.25,176.21,75.94,43.04,3667.56,NEWUSER,,Surat Distribution Centre,2025-11-08 19:00:00,2025-11-11 02:00:00,
EORDR5516,ORDR20250516,CUST1003,2025-09-25 11:00:00,Web,PACKED,REFUNDED,SLOT43,ADDR6415,5188.34,259.42,145.43,43.63,5345.96,NEWUSER,,Surat Distribution Centre,2025-09-25 11:00:00,2025-09-27 23:00:00,
EORDR5517,ORDR20250517,CUST1072,2025-10-23 13:00:00,Web,CONFIRMED,PENDING,SLOT30,ADDR6416,5322.24,266.11,27.11,87.41,5648.65,NEWUSER,,Surat Distribution Centre,2025-10-23 13:00:00,2025-10-26 09:00:00,
EORDR5518,ORDR20250518,CUST1039,2025-09-02 06:00:00,Mobile App,CANCELLED,PENDING,SLOT12,ADDR6417,3306.93,165.35,28.25,44.56,3488.59,,,Surat Distribution Centre,2025-09-02 06:00:00,2025-09-04 20:00:00,
EORDR5519,ORDR20250519,CUST1042,2025-09-07 09:00:00,Web,CONFIRMED,PAID,SLOT23,ADDR6418,5189.36,259.47,117.9,118.66,5449.59,FRESH10,Google,Surat Distribution Centre,2025-09-07 09:00:00,2025-09-09 08:00:00,
EORDR5520,ORDR20250520,CUST1052,2025-10-24 22:00:00,Web,CONFIRMED,PENDING,SLOT4,ADDR6419,4866.56,243.33,112.91,31.96,5028.94,,,Ahmedabad Collection Centre,2025-10-24 22:00:00,2025-10-26 16:00:00,
EORDR5521,ORDR20250521,CUST1032,2025-12-06 22:00:00,Web,PLACED,PENDING,SLOT17,ADDR6420,2652.24,132.61,59.41,56.81,2782.25,FRESH10,,Surat Distribution Centre,2025-12-06 22:00:00,2025-12-07 23:00:00,
EORDR5522,ORDR20250522,CUST1094,2025-11-24 14:00:00,Mobile App,CANCELLED,PENDING,SLOT8,ADDR6421,3285.12,164.26,95.45,50.71,3404.64,,Organic,Surat Distribution Centre,2025-11-24 14:00:00,2025-11-26 11:00:00,
EORDR5523,ORDR20250523,CUST1028,2025-12-25 18:00:00,Mobile App,PLACED,REFUNDED,SLOT4,ADDR6422,1086.55,54.33,96.79,79.71,1123.8,,Google,Surat Distribution Centre,2025-12-25 18:00:00,2025-12-27 13:00:00,
EORDR5524,ORDR20250524,CUST1008,2025-09-21 17:00:00,Mobile App,CANCELLED,PENDING,SLOT28,ADDR6423,2709.56,135.48,127.75,83.45,2800.74,,,Ahmedabad Collection Centre,2025-09-21 17:00:00,2025-09-23 02:00:00,
EORDR5525,ORDR20250525,CUST1006,2025-11-21 10:00:00,Web,SHIPPED,PAID,SLOT2,ADDR6424,3566.5,178.33,182.64,47.54,3609.73,,Google,Surat Distribution Centre,2025-11-21 10:00:00,2025-11-23 06:00:00,
EORDR5526,ORDR20250526,CUST1076,2025-12-02 15:00:00,Web,CONFIRMED,REFUNDED,SLOT25,ADDR6425,972.59,48.63,123.28,68.51,966.45,,Referral,Ahmedabad Collection Centre,2025-12-02 15:00:00,2025-12-02 19:00:00,
EORDR5527,ORDR20250527,CUST1058,2025-10-25 00:00:00,Web,DELIVERED,PENDING,SLOT27,ADDR6426,5159.87,257.99,158.99,81.35,5340.22,NEWUSER,Google,Surat Distribution Centre,2025-10-25 00:00:00,2025-10-27 18:00:00,
EORDR5528,ORDR20250528,CUST1068,2025-09-20 09:00:00,Mobile App,PLACED,PENDING,SLOT27,ADDR6427,3392.0,169.6,176.27,116.95,3502.28,NEWUSER,Google,Surat Distribution Centre,2025-09-20 09:00:00,2025-09-20 17:00:00,
EORDR5529,ORDR20250529,CUST1068,2025-10-01 09:00:00,Web,PACKED,PENDING,SLOT33,ADDR6428,4057.16,202.86,174.31,87.13,4172.84,FRESH10,Google,Ahmedabad Collection Centre,2025-10-01 09:00:00,2025-10-03 11:00:00,
EORDR5530,ORDR20250530,CUST1070,2025-08-19 00:00:00,Mobile App,SHIPPED,REFUNDED,SLOT45,ADDR6429,4701.65,235.08,172.75,84.0,4847.98,FRESH10,Google,Surat Distribution Centre,2025-08-19 00:00:00,2025-08-20 22:00:00,
EORDR5531,ORDR20250531,CUST1011,2025-09-04 05:00:00,Web,PACKED,PENDING,SLOT43,ADDR6430,1604.95,80.25,132.88,67.2,1619.52,,Google,Surat Distribution Centre,2025-09-04 05:00:00,2025-09-04 14:00:00,
EORDR5532,ORDR20250532,CUST1063,2025-08-26 16:00:00,Web,SHIPPED,REFUNDED,SLOT32,ADDR6431,3256.41,162.82,126.99,90.81,3383.05,FRESH10,Google,Ahmedabad Collection Centre,2025-08-26 16:00:00,2025-08-28 03:00:00,
EORDR5533,ORDR20250533,CUST1011,2025-09-27 18:00:00,Mobile App,DELIVERED,REFUNDED,SLOT7,ADDR6432,3506.46,175.32,156.66,41.66,3566.78,NEWUSER,Referral,Ahmedabad Collection Centre,2025-09-27 18:00:00,2025-09-28 22:00:00,
EORDR5534,ORDR20250534,CUST1054,2025-09-20 03:00:00,Web,PLACED,PAID,SLOT27,ADDR6433,2544.05,127.2,101.39,89.22,2659.08,,FB Ads,Ahmedabad Collection Centre,2025-09-20 03:00:00,2025-09-20 13:00:00,
EORDR5535,ORDR20250535,CUST1006,2025-09-01 19:00:00,Mobile App,SHIPPED,PENDING,SLOT49,ADDR6434,2995.44,149.77,90.05,95.18,3150.34,,FB Ads,Ahmedabad Collection Centre,2025-09-01 19:00:00,2025-09-02 07:00:00,
EORDR5536,ORDR20250536,CUST1028,2025-09-24 10:00:00,Mobile App,CANCELLED,PENDING,SLOT1,ADDR6435,2390.63,119.53,32.46,137.32,2615.02,NEWUSER,Google,Ahmedabad Collection Centre,2025-09-24 10:00:00,2025-09-26 15:00:00,
EORDR5537,ORDR20250537,CUST1028,2025-11-23 05:00:00,Mobile App,CANCELLED,REFUNDED,SLOT24,ADDR6436,3395.79,169.79,161.44,117.34,3521.48,FRESH10,Organic,Surat Distribution Centre,2025-11-23 05:00:00,2025-11-23 10:00:00,
EORDR5538,ORDR20250538,CUST1051,2025-10-16 11:00:00,Web,CONFIRMED,REFUNDED,SLOT35,ADDR6437,3489.7,174.49,119.09,77.71,3622.81,NEWUSER,,Ahmedabad Collection Centre,2025-10-16 11:00:00,2025-10-16 19:00:00,
EORDR5539,ORDR20250539,CUST1049,2025-10-03 19:00:00,Web,SHIPPED,PAID,SLOT31,ADDR6438,1421.42,71.07,148.35,32.76,1376.9,,,Surat Distribution Centre,2025-10-03 19:00:00,2025-10-05 18:00:00,
EORDR5540,ORDR20250540,CUST1056,2025-10-09 02:00:00,Mobile App,PLACED,PENDING,SLOT15,ADDR6439,2070.71,103.54,54.86,45.9,2165.29,NEWUSER,Referral,Surat Distribution Centre,2025-10-09 02:00:00,2025-10-09 20:00:00,
EORDR5541,ORDR20250541,CUST1096,2025-09-03 02:00:00,Web,PACKED,PAID,SLOT46,ADDR6440,4428.18,221.41,20.1,55.95,4685.44,,Organic,Ahmedabad Collection Centre,2025-09-03 02:00:00,2025-09-03 13:00:00,
EORDR5542,ORDR20250542,CUST1055,2025-08-04 17:00:00,Web,DELIVERED,REFUNDED,SLOT15,ADDR6441,717.42,35.87,190.78,135.1,697.61,,FB Ads,Ahmedabad Collection Centre,2025-08-04 17:00:00,2025-08-06 20:00:00,
EORDR5543,ORDR20250543,CUST1077,2025-08-06 10:00:00,Mobile App,DELIVERED,REFUNDED,SLOT4,ADDR6442,4793.25,239.66,134.0,47.75,4946.66,FRESH10,Organic,Surat Distribution Centre,2025-08-06 10:00:00,2025-08-08 01:00:00,
EORDR5544,ORDR20250544,CUST1021,2025-12-05 16:00:00,Web,SHIPPED,REFUNDED,SLOT6,ADDR6443,4203.21,210.16,170.11,91.49,4334.75,,,Surat Distribution Centre,2025-12-05 16:00:00,2025-12-07 00:00:00,
EORDR5545,ORDR20250545,CUST1092,2025-10-20 09:00:00,Web,PLACED,PENDING,SLOT20,ADDR6444,4758.53,237.93,101.96,82.24,4976.74,FRESH10,Google,Surat Distribution Centre,2025-10-20 09:00:00,2025-10-21 00:00:00,
EORDR5546,ORDR20250546,CUST1097,2025-11-22 21:00:00,Web,CANCELLED,PAID,SLOT13,ADDR6445,906.66,45.33,163.26,139.64,928.37,FRESH10,,Ahmedabad Collection Centre,2025-11-22 21:00:00,2025-11-25 16:00:00,
EORDR5547,ORDR20250547,CUST1073,2025-11-02 00:00:00,Mobile App,PACKED,REFUNDED,SLOT10,ADDR6446,4472.39,223.62,134.06,130.64,4692.59,FRESH10,Google,Ahmedabad Collection Centre,2025-11-02 00:00:00,2025-11-04 16:00:00,
EORDR5548,ORDR20250548,CUST1070,2025-08-27 10:00:00,Mobile App,CONFIRMED,REFUNDED,SLOT45,ADDR6447,3285.93,164.3,21.33,122.26,3551.16,,Referral,Ahmedabad Collection Centre,2025-08-27 10:00:00,2025-08-27 22:00:00,
EORDR5549,ORDR20250549,CUST1032,2025-11-01 20:00:00,Mobile App,SHIPPED,PAID,SLOT48,ADDR6448,3372.23,168.61,165.58,131.58,3506.84,,Google,Surat Distribution Centre,2025-11-01 20:00:00,2025-11-02 08:00:00,
EORDR5550,ORDR20250550,CUST1029,2025-09-22 09:00:00,Web,SHIPPED,PENDING,SLOT30,ADDR6449,5720.98,286.05,103.89,98.59,6001.73,,Google,Ahmedabad Collection Centre,2025-09-22 09:00:00,2025-09-23 21:00:00,
EORDR5551,ORDR20250551,CUST1017,2025-11-11 18:00:00,Web,PLACED,PENDING,SLOT35,ADDR6450,4267.28,213.36,148.29,82.89,4415.24,NEWUSER,Referral,Ahmedabad Collection Centre,2025-11-11 18:00:00,2025-11-12 02:00:00,
EORDR5552,ORDR20250552,CUST1097,2025-10-13 22:00:00,Web,CONFIRMED,PAID,SLOT39,ADDR6451,3380.74,169.04,166.96,143.55,3526.37,,Organic,Surat Distribution Centre,2025-10-13 22:00:00,2025-10-15 05:00:00,
EORDR5553,ORDR20250553,CUST1044,2025-10-07 09:00:00,Mobile App,PACKED,PAID,SLOT40,ADDR6452,1399.13,69.96,88.39,76.56,1457.26,FRESH10,FB Ads,Ahmedabad Collection Centre,2025-10-07 09:00:00,2025-10-09 20:00:00,
EORDR5554,ORDR20250554,CUST1023,2025-12-05 14:00:00,Mobile App,PACKED,PAID,SLOT50,ADDR6453,4347.14,217.36,145.9,144.96,4563.56,FRESH10,,Surat Distribution Centre,2025-12-05 14:00:00,2025-12-07 01:00:00,
EORDR5555,ORDR20250555,CUST1044,2025-09-19 19:00:00,Web,PACKED,PAID,SLOT26,ADDR6454,4550.27,227.51,186.12,36.09,4627.75,FRESH10,Google,Surat Distribution Centre,2025-09-19 19:00:00,2025-09-20 19:00:00,
EORDR5556,ORDR20250556,CUST1016,2025-08-09 18:00:00,Web,CANCELLED,PAID,SLOT36,ADDR6455,5350.4,267.52,94.0,75.04,5598.96,FRESH10,Referral,Ahmedabad Collection Centre,2025-08-09 18:00:00,2025-08-10 06:00:00,
EORDR5557,ORDR20250557,CUST1051,2025-09-04 05:00:00,Mobile App,PACKED,PENDING,SLOT21,ADDR6456,5831.45,291.57,42.76,98.78,6179.04,NEWUSER,Google,Ahmedabad Collection Centre,2025-09-04 05:00:00,2025-09-06 17:00:00,
EORDR5558,ORDR20250558,CUST1056,2025-10-25 17:00:00,Mobile App,PLACED,PENDING,SLOT12,ADDR6457,554.58,27.73,153.6,115.45,544.16,NEWUSER,Google,Surat Distribution Centre,2025-10-25 17:00:00,2025-10-26 12:00:00,
EORDR5559,ORDR20250559,CUST1049,2025-12-18 22:00:00,Web,DELIVERED,PAID,SLOT31,ADDR6458,1931.18,96.56,23.32,59.15,2063.57,NEWUSER,,Ahmedabad Collection Centre,2025-12-18 22:00:00,2025-12-21 02:00:00,
EORDR5560,ORDR20250560,CUST1068,2025-09-03 23:00:00,Mobile App,CANCELLED,REFUNDED,SLOT9,ADDR6459,4201.96,210.1,168.35,121.18,4364.89,,Organic,Surat Distribution Centre,2025-09-03 23:00:00,2025-09-06 18:00:00,
EORDR5561,ORDR20250561,CUST1053,2025-11-17 21:00:00,Mobile App,SHIPPED,PAID,SLOT23,ADDR6460,3795.32,189.77,24.1,128.02,4089.01,,Referral,Surat Distribution Centre,2025-11-17 21:00:00,2025-11-18 14:00:00,
EORDR5562,ORDR20250562,CUST1063,2025-11-01 08:00:00,Web,PLACED,REFUNDED,SLOT16,ADDR6461,3846.47,192.32,60.55,51.92,4030.16,,Referral,Surat Distribution Centre,2025-11-01 08:00:00,2025-11-03 19:00:00,
EORDR5563,ORDR20250563,CUST1099,2025-11-19 14:00:00,Mobile App,CANCELLED,PENDING,SLOT33,ADDR6462,5367.7,268.38,197.1,43.11,5482.09,FRESH10,FB Ads,Ahmedabad Collection Centre,2025-11-19 14:00:00,2025-11-19 19:00:00,
EORDR5564,ORDR20250564,CUST1035,2025-11-22 06:00:00,Web,SHIPPED,REFUNDED,SLOT41,ADDR6463,1403.14,70.16,186.69,146.14,1432.75,NEWUSER,Google,Surat Distribution Centre,2025-11-22 06:00:00,2025-11-23 04:00:00,
EORDR5565,ORDR20250565,CUST1032,2025-11-22 05:00:00,Mobile App,PLACED,PAID,SLOT17,ADDR6464,3301.65,165.08,116.67,99.54,3449.6,FRESH10,Referral,Ahmedabad Collection Centre,2025-11-22 05:00:00,2025-11-22 10:00:00,
EORDR5566,ORDR20250566,CUST1051,2025-12-07 04:00:00,Web,PACKED,PENDING,SLOT41,ADDR6465,4643.15,232.16,78.22,50.3,4847.39,FRESH10,Google,Surat Distribution Centre,2025-12-07 04:00:00,2025-12-10 04:00:00,
EORDR5567,ORDR20250567,CUST1088,2025-10-02 06:00:00,Web,PACKED,PAID,SLOT36,ADDR6466,4338.0,216.9,34.31,116.95,4637.54,NEWUSER,Google,Ahmedabad Collection Centre,2025-10-02 06:00:00,2025-10-04 07:00:00,
EORDR5568,ORDR20250568,CUST1059,2025-10-25 11:00:00,Mobile App,SHIPPED,REFUNDED,SLOT33,ADDR6467,2456.82,122.84,166.4,135.22,2548.48,NEWUSER,Organic,Ahmedabad Collection Centre,2025-10-25 11:00:00,2025-10-27 17:00:00,
EORDR5569,ORDR20250569,CUST1012,2025-08-17 08:00:00,Mobile App,CONFIRMED,REFUNDED,SLOT12,ADDR6468,3227.49,161.37,144.91,64.91,3308.86,,Organic,Ahmedabad Collection Centre,2025-08-17 08:00:00,2025-08-19 22:00:00,
EORDR5570,ORDR20250570,CUST1085,2025-10-09 19:00:00,Mobile App,PACKED,REFUNDED,SLOT10,ADDR6469,5398.49,269.92,99.84,100.11,5668.68,,FB Ads,Surat Distribution Centre,2025-10-09 19:00:00,2025-10-11 23:00:00,
EORDR5571,ORDR20250571,CUST1020,2025-09-24 02:00:00,Web,PACKED,PAID,SLOT15,ADDR6470,5797.43,289.87,174.06,44.67,5957.91,NEWUSER,FB Ads,Surat Distribution Centre,2025-09-24 02:00:00,2025-09-25 12:00:00,
EORDR5572,ORDR20250572,CUST1003,2025-09-11 09:00:00,Mobile App,CONFIRMED,PENDING,SLOT13,ADDR6471,910.69,45.53,170.34,80.53,866.41,NEWUSER,Organic,Surat Distribution Centre,2025-09-11 09:00:00,2025-09-12 05:00:00,
EORDR5573,ORDR20250573,CUST1073,2025-12-26 17:00:00,Mobile App,SHIPPED,PENDING,SLOT30,ADDR6472,1440.23,72.01,64.55,58.38,1506.07,,Google,Surat Distribution Centre,2025-12-26 17:00:00,2025-12-28 20:00:00,
EORDR5574,ORDR20250574,CUST1044,2025-08-27 20:00:00,Mobile App,PACKED,REFUNDED,SLOT3,ADDR6473,5593.73,279.69,120.89,97.65,5850.18,,Google,Surat Distribution Centre,2025-08-27 20:00:00,2025-08-30 15:00:00,
EORDR5575,ORDR20250575,CUST1094,2025-10-18 17:00:00,Web,CANCELLED,PENDING,SLOT46,ADDR6474,2657.9,132.9,101.26,85.01,2774.55,FRESH10,,Surat Distribution Centre,2025-10-18 17:00:00,2025-10-19 19:00:00,
EORDR5576,ORDR20250576,CUST1053,2025-10-19 09:00:00,Web,DELIVERED,PENDING,SLOT43,ADDR6475,2541.55,127.08,150.38,36.4,2554.65,NEWUSER,Organic,Ahmedabad Collection Centre,2025-10-19 09:00:00,2025-10-20 13:00:00,
EORDR5577,ORDR20250577,CUST1068,2025-12-09 05:00:00,Mobile App,SHIPPED,PENDING,SLOT34,ADDR6476,3663.12,183.16,153.39,121.59,3814.48,FRESH10,Organic,Surat Distribution Centre,2025-12-09 05:00:00,2025-12-11 08:00:00,
EORDR5578,ORDR20250578,CUST1001,2025-09-08 19:00:00,Web,CANCELLED,PAID,SLOT6,ADDR6477,638.69,31.93,120.71,111.63,661.54,NEWUSER,,Ahmedabad Collection Centre,2025-09-08 19:00:00,2025-09-09 23:00:00,
EORDR5579,ORDR20250579,CUST1035,2025-11-03 11:00:00,Web,CONFIRMED,REFUNDED,SLOT19,ADDR6478,5685.81,284.29,96.56,146.27,6019.81,,Google,Surat Distribution Centre,2025-11-03 11:00:00,2025-11-06 03:00:00,
EORDR5580,ORDR20250580,CUST1068,2025-09-24 08:00:00,Web,CANCELLED,PENDING,SLOT33,ADDR6479,2010.99,100.55,184.91,35.74,1962.37,,Referral,Surat Distribution Centre,2025-09-24 08:00:00,2025-09-24 10:00:00,
EORDR5581,ORDR20250581,CUST1005,2025-10-07 00:00:00,Web,PLACED,REFUNDED,SLOT34,ADDR6480,558.12,27.91,141.03,56.68,501.68,FRESH10,Organic,Ahmedabad Collection Centre,2025-10-07 00:00:00,2025-10-08 00:00:00,
EORDR5582,ORDR20250582,CUST1040,2025-12-24 22:00:00,Web,SHIPPED,PAID,SLOT41,ADDR6481,5879.67,293.98,73.38,112.06,6212.33,NEWUSER,Referral,Surat Distribution Centre,2025-12-24 22:00:00,2025-12-27 19:00:00,
EORDR5583,ORDR20250583,CUST1055,2025-08-10 11:00:00,Mobile App,PACKED,PENDING,SLOT20,ADDR6482,1352.31,67.62,38.88,140.51,1521.56,NEWUSER,Google,Ahmedabad Collection Centre,2025-08-10 11:00:00,2025-08-10 20:00:00,
EORDR5584,ORDR20250584,CUST1006,2025-08-21 03:00:00,Web,CANCELLED,PENDING,SLOT39,ADDR6483,3254.38,162.72,114.3,87.91,3390.71,,Google,Surat Distribution Centre,2025-08-21 03:00:00,2025-08-21 18:00:00,
EORDR5585,ORDR20250585,CUST1072,2025-12-24 06:00:00,Mobile App,PACKED,REFUNDED,SLOT18,ADDR6484,1790.9,89.55,102.3,41.61,1819.76,FRESH10,Referral,Ahmedabad Collection Centre,2025-12-24 06:00:00,2025-12-26 19:00:00,
EORDR5586,ORDR20250586,CUST1100,2025-09-25 10:00:00,Web,PACKED,PENDING,SLOT42,ADDR6485,784.36,39.22,112.69,94.02,804.91,NEWUSER,,Ahmedabad Collection Centre,2025-09-25 10:00:00,2025-09-27 06:00:00,
EORDR5587,ORDR20250587,CUST1079,2025-10-08 23:00:00,Web,PLACED,PAID,SLOT16,ADDR6486,1476.13,73.81,180.24,43.11,1412.81,NEWUSER,Referral,Surat Distribution Centre,2025-10-08 23:00:00,2025-10-09 22:00:00,
EORDR5588,ORDR20250588,CUST1069,2025-11-10 19:00:00,Mobile App,PACKED,REFUNDED,SLOT16,ADDR6487,5218.36,260.92,110.53,89.67,5458.42,,FB Ads,Surat Distribution Centre,2025-11-10 19:00:00,2025-11-11 13:00:00,
EORDR5589,ORDR20250589,CUST1079,2025-10-27 18:00:00,Mobile App,PLACED,PENDING,SLOT45,ADDR6488,5232.21,261.61,178.61,125.43,5440.64,,Google,Ahmedabad Collection Centre,2025-10-27 18:00:00,2025-10-28 00:00:00,
EORDR5590,ORDR20250590,CUST1042,2025-08-21 05:00:00,Mobile App,DELIVERED,PENDING,SLOT28,ADDR6489,3523.5,176.18,154.53,63.9,3609.05,,Organic,Surat Distribution Centre,2025-08-21 05:00:00,2025-08-22 23:00:00,
EORDR5591,ORDR20250591,CUST1017,2025-10-12 07:00:00,Mobile App,PACKED,REFUNDED,SLOT37,ADDR6490,1276.11,63.81,86.19,77.66,1331.39,NEWUSER,Referral,Ahmedabad Collection Centre,2025-10-12 07:00:00,2025-10-14 07:00:00,
EORDR5592,ORDR20250592,CUST1053,2025-11-13 20:00:00,Web,CANCELLED,PENDING,SLOT9,ADDR6491,5571.59,278.58,33.64,53.29,5869.82,NEWUSER,,Ahmedabad Collection Centre,2025-11-13 20:00:00,2025-11-15 00:00:00,
EORDR5593,ORDR20250593,CUST1098,2025-08-06 10:00:00,Web,CANCELLED,REFUNDED,SLOT32,ADDR6492,857.22,42.86,141.17,121.87,880.78,FRESH10,FB Ads,Surat Distribution Centre,2025-08-06 10:00:00,2025-08-08 13:00:00,
EORDR5594,ORDR20250594,CUST1100,2025-09-02 07:00:00,Mobile App,PLACED,PAID,SLOT33,ADDR6493,2548.24,127.41,192.73,111.34,2594.26,,,Surat Distribution Centre,2025-09-02 07:00:00,2025-09-05 04:00:00,
EORDR5595,ORDR20250595,CUST1034,2025-09-04 04:00:00,Mobile App,CANCELLED,PENDING,SLOT32,ADDR6494,660.6,33.03,127.98,137.32,702.97,FRESH10,,Ahmedabad Collection Centre,2025-09-04 04:00:00,2025-09-05 04:00:00,
EORDR5596,ORDR20250596,CUST1018,2025-12-05 07:00:00,Mobile App,PACKED,PENDING,SLOT39,ADDR6495,5608.71,280.44,83.46,116.6,5922.29,NEWUSER,FB Ads,Surat Distribution Centre,2025-12-05 07:00:00,2025-12-05 09:00:00,
EORDR5597,ORDR20250597,CUST1014,2025-10-02 05:00:00,Mobile App,CANCELLED,PENDING,SLOT13,ADDR6496,5351.74,267.59,100.35,112.21,5631.19,NEWUSER,Google,Ahmedabad Collection Centre,2025-10-02 05:00:00,2025-10-04 03:00:00,
EORDR5598,ORDR20250598,CUST1084,2025-10-06 00:00:00,Web,PACKED,PENDING,SLOT1,ADDR6497,2379.52,118.98,125.89,108.17,2480.78,FRESH10,,Surat Distribution Centre,2025-10-06 00:00:00,2025-10-08 05:00:00,
EORDR5599,ORDR20250599,CUST1099,2025-10-31 18:00:00,Web,PLACED,PENDING,SLOT19,ADDR6498,5805.22,290.26,155.6,55.66,5995.54,NEWUSER,FB Ads,Surat Distribution Centre,2025-10-31 18:00:00,2025-11-03 12:00:00,
EORDR5600,ORDR20250600,CUST1045,2025-10-21 10:00:00,Web,CONFIRMED,PAID,SLOT23,ADDR6499,2057.1,102.86,126.05,33.88,2067.79,FRESH10,Organic,Surat Distribution Centre,2025-10-21 10:00:00,2025-10-21 12:00:00,
EORDR5601,ORDR20250601,CUST1079,2025-08-19 20:00:00,Web,CANCELLED,REFUNDED,SLOT28,ADDR6500,2688.96,134.45,119.25,108.63,2812.79,FRESH10,FB Ads,Surat Distribution Centre,2025-08-19 20:00:00,2025-08-22 05:00:00,
